Period,Scenario,LoadLevel,Node,p.u.
2030,sc01,04-17 23:00:00+02:00,Node_3,0.95
2030,sc01,04-17 23:00:00+02:00,Node_1,0.9501222473233891
2030,sc01,04-26 00:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,04-26 00:00:00+02:00,Node_3,0.95
2030,sc01,04-26 00:00:00+02:00,Node_1,0.9501390877804451
2030,sc01,04-26 01:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,04-26 01:00:00+02:00,Node_3,0.95
2030,sc01,04-26 01:00:00+02:00,Node_1,0.9501426714643225
2030,sc01,04-26 02:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,04-26 02:00:00+02:00,Node_3,0.95
2030,sc01,04-26 02:00:00+02:00,Node_1,0.9501449942559039
2030,sc01,04-26 03:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,04-26 03:00:00+02:00,Node_3,0.95
2030,sc01,04-26 03:00:00+02:00,Node_1,0.9501450580854284
2030,sc01,04-26 04:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,04-26 04:00:00+02:00,Node_3,0.95
2030,sc01,04-26 04:00:00+02:00,Node_1,0.9501454373855264
2030,sc01,04-26 05:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,04-26 05:00:00+02:00,Node_3,0.95
2030,sc01,04-26 05:00:00+02:00,Node_1,0.9501435470492574
2030,sc01,04-26 06:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,04-26 06:00:00+02:00,Node_3,0.95
2030,sc01,04-26 06:00:00+02:00,Node_1,0.9501405003527407
2030,sc01,04-26 07:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,04-26 07:00:00+02:00,Node_3,0.95
2030,sc01,04-26 07:00:00+02:00,Node_1,0.9501354427010793
2030,sc01,04-26 08:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,04-26 08:00:00+02:00,Node_3,0.95
2030,sc01,04-26 08:00:00+02:00,Node_1,0.9501333067635135
2030,sc01,04-26 09:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,04-26 09:00:00+02:00,Node_3,0.95
2030,sc01,04-26 09:00:00+02:00,Node_1,0.9501332807211292
2030,sc01,04-26 10:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,04-26 10:00:00+02:00,Node_3,0.95
2030,sc01,04-26 10:00:00+02:00,Node_1,0.9501345579560279
2030,sc01,04-26 11:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,04-26 11:00:00+02:00,Node_3,0.95
2030,sc01,04-26 11:00:00+02:00,Node_1,0.9501362728495545
2030,sc01,04-26 12:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,04-26 12:00:00+02:00,Node_3,0.95
2030,sc01,04-26 12:00:00+02:00,Node_1,0.950139152126056
2030,sc01,04-26 13:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,04-26 13:00:00+02:00,Node_3,0.95
2030,sc01,04-26 13:00:00+02:00,Node_1,0.9501412750370661
2030,sc01,04-26 14:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,04-26 14:00:00+02:00,Node_3,0.95
2030,sc01,04-26 14:00:00+02:00,Node_1,0.9501436005569044
2030,sc01,04-26 15:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,04-26 15:00:00+02:00,Node_3,0.95
2030,sc01,04-26 15:00:00+02:00,Node_1,0.9501457420984339
2030,sc01,04-26 16:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,04-26 16:00:00+02:00,Node_3,0.95
2030,sc01,04-26 16:00:00+02:00,Node_1,0.9501434474766359
2030,sc01,04-26 17:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,04-26 17:00:00+02:00,Node_3,0.95
2030,sc01,04-26 17:00:00+02:00,Node_1,0.9501399264593142
2030,sc01,04-26 18:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,04-26 18:00:00+02:00,Node_3,0.95
2030,sc01,04-26 18:00:00+02:00,Node_1,0.9501353987102188
2030,sc01,04-26 19:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,04-26 19:00:00+02:00,Node_3,0.95
2030,sc01,04-26 19:00:00+02:00,Node_1,0.9501327253837143
2030,sc01,04-26 20:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,04-26 20:00:00+02:00,Node_3,0.95
2030,sc01,04-26 20:00:00+02:00,Node_1,0.9501371100770963
2030,sc01,04-26 21:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,04-26 21:00:00+02:00,Node_3,0.95
2030,sc01,04-26 21:00:00+02:00,Node_1,0.9501394631820584
2030,sc01,04-26 22:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,04-26 22:00:00+02:00,Node_3,0.95
2030,sc01,04-26 22:00:00+02:00,Node_1,0.9501447648729217
2030,sc01,04-26 23:00:00+02:00,Node_2,0.9500505139407514
2030,sc01,04-26 23:00:00+02:00,Node_3,0.95
2030,sc01,04-26 23:00:00+02:00,Node_1,0.9501464951721209
2030,sc01,05-13 00:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-13 00:00:00+02:00,Node_3,0.95
2030,sc01,05-13 00:00:00+02:00,Node_1,0.95014631919148
2030,sc01,05-13 01:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-13 01:00:00+02:00,Node_3,0.95
2030,sc01,05-13 01:00:00+02:00,Node_1,0.9501473074398978
2030,sc01,05-13 02:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-13 02:00:00+02:00,Node_3,0.95
2030,sc01,05-13 02:00:00+02:00,Node_1,0.9501473456767764
2030,sc01,05-13 03:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-13 03:00:00+02:00,Node_3,0.95
2030,sc01,05-13 03:00:00+02:00,Node_1,0.9501457428922574
2030,sc01,05-13 04:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-13 04:00:00+02:00,Node_3,0.95
2030,sc01,05-13 04:00:00+02:00,Node_1,0.9501438077702625
2030,sc01,05-13 05:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-13 05:00:00+02:00,Node_3,0.95
2030,sc01,05-13 05:00:00+02:00,Node_1,0.9501423918706451
2030,sc01,05-13 06:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-13 06:00:00+02:00,Node_3,0.95
2030,sc01,05-13 06:00:00+02:00,Node_1,0.9501424657469454
2030,sc01,05-13 07:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-13 07:00:00+02:00,Node_3,0.95
2030,sc01,05-13 07:00:00+02:00,Node_1,0.9501429205505717
2030,sc01,05-13 08:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-13 08:00:00+02:00,Node_3,0.95
2030,sc01,05-13 08:00:00+02:00,Node_1,0.9501404641035309
2030,sc01,05-13 09:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-13 09:00:00+02:00,Node_3,0.95
2030,sc01,05-13 09:00:00+02:00,Node_1,0.9501393924224719
2030,sc01,05-13 10:00:00+02:00,Node_2,0.9500556968445452
2030,sc01,05-13 10:00:00+02:00,Node_3,0.95
2030,sc01,05-13 10:00:00+02:00,Node_1,0.9501410136989065
2030,sc01,05-13 11:00:00+02:00,Node_2,0.950050773734119
2030,sc01,05-13 11:00:00+02:00,Node_3,0.95
2030,sc01,05-13 11:00:00+02:00,Node_1,0.950139588057077
2030,sc01,05-13 12:00:00+02:00,Node_2,0.9500478395131043
2030,sc01,05-13 12:00:00+02:00,Node_3,0.95
2030,sc01,05-13 12:00:00+02:00,Node_1,0.9501397342832169
2030,sc01,05-13 13:00:00+02:00,Node_2,0.9500496082719572
2030,sc01,05-13 13:00:00+02:00,Node_3,0.95
2030,sc01,05-13 13:00:00+02:00,Node_1,0.9501424523500657
2030,sc01,05-13 14:00:00+02:00,Node_2,0.9500521059038806
2030,sc01,05-13 14:00:00+02:00,Node_3,0.95
2030,sc01,05-13 14:00:00+02:00,Node_1,0.9501446951605582
2030,sc01,05-13 15:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-13 15:00:00+02:00,Node_3,0.95
2030,sc01,05-13 15:00:00+02:00,Node_1,0.9501466976977688
2030,sc01,05-13 16:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-13 16:00:00+02:00,Node_3,0.95
2030,sc01,05-13 16:00:00+02:00,Node_1,0.9501412584234731
2030,sc01,05-13 17:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-13 17:00:00+02:00,Node_3,0.95
2030,sc01,05-13 17:00:00+02:00,Node_1,0.950138437974791
2030,sc01,05-13 18:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-13 18:00:00+02:00,Node_3,0.95
2030,sc01,05-13 18:00:00+02:00,Node_1,0.9501351095023886
2030,sc01,05-13 19:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-13 19:00:00+02:00,Node_3,0.95
2030,sc01,05-13 19:00:00+02:00,Node_1,0.9501325504612609
2030,sc01,05-13 20:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-13 20:00:00+02:00,Node_3,0.95
2030,sc01,05-13 20:00:00+02:00,Node_1,0.9501301139445
2030,sc01,05-13 21:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-13 21:00:00+02:00,Node_3,0.95
2030,sc01,05-13 21:00:00+02:00,Node_1,0.9501333052695833
2030,sc01,05-13 22:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-13 22:00:00+02:00,Node_3,0.95
2030,sc01,05-13 22:00:00+02:00,Node_1,0.9501385961379595
2030,sc01,05-13 23:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-13 23:00:00+02:00,Node_3,0.95
2030,sc01,05-13 23:00:00+02:00,Node_1,0.9501451997452041
2030,sc01,05-20 00:00:00+02:00,Node_2,0.9500526167804653
2030,sc01,05-20 00:00:00+02:00,Node_3,0.95
2030,sc01,05-20 00:00:00+02:00,Node_1,0.9501497371952378
2030,sc01,05-20 01:00:00+02:00,Node_2,0.9500519843482854
2030,sc01,05-20 01:00:00+02:00,Node_3,0.95
2030,sc01,05-20 01:00:00+02:00,Node_1,0.9501492719393666
2030,sc01,05-20 02:00:00+02:00,Node_2,0.9500532257319036
2030,sc01,05-20 02:00:00+02:00,Node_3,0.95
2030,sc01,05-20 02:00:00+02:00,Node_1,0.9501500215808002
2030,sc01,05-20 03:00:00+02:00,Node_2,0.9500556550284399
2030,sc01,05-20 03:00:00+02:00,Node_3,0.95
2030,sc01,05-20 03:00:00+02:00,Node_1,0.9501511309190837
2030,sc01,05-20 04:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-20 04:00:00+02:00,Node_3,0.95
2030,sc01,05-20 04:00:00+02:00,Node_1,0.9501485224365657
2030,sc01,05-20 05:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-20 05:00:00+02:00,Node_3,0.95
2030,sc01,05-20 05:00:00+02:00,Node_1,0.950146214213546
2030,sc01,05-20 06:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-20 06:00:00+02:00,Node_3,0.95
2030,sc01,05-20 06:00:00+02:00,Node_1,0.9501454086577338
2030,sc01,05-20 07:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-20 07:00:00+02:00,Node_3,0.95
2030,sc01,05-20 07:00:00+02:00,Node_1,0.9501446890248662
2030,sc01,05-20 08:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-20 08:00:00+02:00,Node_3,0.95
2030,sc01,05-20 08:00:00+02:00,Node_1,0.9501409582144299
2030,sc01,05-20 09:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-20 09:00:00+02:00,Node_3,0.95
2030,sc01,05-20 09:00:00+02:00,Node_1,0.9501394314445464
2030,sc01,05-20 10:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-20 10:00:00+02:00,Node_3,0.95
2030,sc01,05-20 10:00:00+02:00,Node_1,0.9501378908706878
2030,sc01,05-20 11:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-20 11:00:00+02:00,Node_3,0.95
2030,sc01,05-20 11:00:00+02:00,Node_1,0.9501375598664739
2030,sc01,05-20 12:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-20 12:00:00+02:00,Node_3,0.95
2030,sc01,05-20 12:00:00+02:00,Node_1,0.9501372041260866
2030,sc01,05-20 13:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-20 13:00:00+02:00,Node_3,0.95
2030,sc01,05-20 13:00:00+02:00,Node_1,0.9501357119034879
2030,sc01,05-20 14:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-20 14:00:00+02:00,Node_3,0.95
2030,sc01,05-20 14:00:00+02:00,Node_1,0.9501367374064549
2030,sc01,05-20 15:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-20 15:00:00+02:00,Node_3,0.95
2030,sc01,05-20 15:00:00+02:00,Node_1,0.9501385629975663
2030,sc01,05-20 16:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-20 16:00:00+02:00,Node_3,0.95
2030,sc01,05-20 16:00:00+02:00,Node_1,0.9501410004169002
2030,sc01,05-20 17:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-20 17:00:00+02:00,Node_3,0.95
2030,sc01,05-20 17:00:00+02:00,Node_1,0.9501432085847322
2030,sc01,05-20 18:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-20 18:00:00+02:00,Node_3,0.95
2030,sc01,05-20 18:00:00+02:00,Node_1,0.9501445777288524
2030,sc01,05-20 19:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-20 19:00:00+02:00,Node_3,0.95
2030,sc01,05-20 19:00:00+02:00,Node_1,0.9501462970602289
2030,sc01,05-20 20:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-20 20:00:00+02:00,Node_3,0.95
2030,sc01,05-20 20:00:00+02:00,Node_1,0.9501439334609992
2030,sc01,05-20 21:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-20 21:00:00+02:00,Node_3,0.95
2030,sc01,05-20 21:00:00+02:00,Node_1,0.9501465535064985
2030,sc01,05-20 22:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-20 22:00:00+02:00,Node_3,0.95
2030,sc01,05-20 22:00:00+02:00,Node_1,0.9501482949809483
2030,sc01,05-20 23:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-20 23:00:00+02:00,Node_3,0.95
2030,sc01,05-20 23:00:00+02:00,Node_1,0.9501513333872109
2030,sc01,05-22 00:00:00+02:00,Node_2,0.9500557710164952
2030,sc01,05-22 00:00:00+02:00,Node_3,0.95
2030,sc01,05-22 00:00:00+02:00,Node_1,0.9501533495371263
2030,sc01,05-22 01:00:00+02:00,Node_2,0.9500532251548869
2030,sc01,05-22 01:00:00+02:00,Node_3,0.95
2030,sc01,05-22 01:00:00+02:00,Node_1,0.9501517417684022
2030,sc01,05-22 02:00:00+02:00,Node_2,0.9500514852309286
2030,sc01,05-22 02:00:00+02:00,Node_3,0.95
2030,sc01,05-22 02:00:00+02:00,Node_1,0.9501505326271237
2030,sc01,05-22 03:00:00+02:00,Node_2,0.9500518603640691
2030,sc01,05-22 03:00:00+02:00,Node_3,0.95
2030,sc01,05-22 03:00:00+02:00,Node_1,0.9501513713647859
2030,sc01,05-22 04:00:00+02:00,Node_2,0.9500530403752009
2030,sc01,05-22 04:00:00+02:00,Node_3,0.95
2030,sc01,05-22 04:00:00+02:00,Node_1,0.9501521276218876
2030,sc01,05-22 05:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-22 05:00:00+02:00,Node_3,0.95
2030,sc01,05-22 05:00:00+02:00,Node_1,0.9501527397843964
2030,sc01,05-22 06:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-22 06:00:00+02:00,Node_3,0.95
2030,sc01,05-22 06:00:00+02:00,Node_1,0.950148176492962
2030,sc01,05-22 07:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-22 07:00:00+02:00,Node_3,0.95
2030,sc01,05-22 07:00:00+02:00,Node_1,0.950141442721625
2030,sc01,05-22 08:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-22 08:00:00+02:00,Node_3,0.95
2030,sc01,05-22 08:00:00+02:00,Node_1,0.9501414571948922
2030,sc01,05-22 09:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-22 09:00:00+02:00,Node_3,0.95
2030,sc01,05-22 09:00:00+02:00,Node_1,0.9501400488885764
2030,sc01,05-22 10:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-22 10:00:00+02:00,Node_3,0.95
2030,sc01,05-22 10:00:00+02:00,Node_1,0.9501385575537552
2030,sc01,05-22 11:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-22 11:00:00+02:00,Node_3,0.95
2030,sc01,05-22 11:00:00+02:00,Node_1,0.9501367391481734
2030,sc01,05-22 12:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-22 12:00:00+02:00,Node_3,0.95
2030,sc01,05-22 12:00:00+02:00,Node_1,0.9501346593409092
2030,sc01,05-22 13:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-22 13:00:00+02:00,Node_3,0.95
2030,sc01,05-22 13:00:00+02:00,Node_1,0.9501322185683455
2030,sc01,05-22 14:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-22 14:00:00+02:00,Node_3,0.95
2030,sc01,05-22 14:00:00+02:00,Node_1,0.9501333553809382
2030,sc01,05-22 15:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-22 15:00:00+02:00,Node_3,0.95
2030,sc01,05-22 15:00:00+02:00,Node_1,0.9501372794507189
2030,sc01,05-22 16:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-22 16:00:00+02:00,Node_3,0.95
2030,sc01,05-22 16:00:00+02:00,Node_1,0.9501407502610852
2030,sc01,05-22 17:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-22 17:00:00+02:00,Node_3,0.95
2030,sc01,05-22 17:00:00+02:00,Node_1,0.9501440811229018
2030,sc01,05-22 18:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-22 18:00:00+02:00,Node_3,0.95
2030,sc01,05-22 18:00:00+02:00,Node_1,0.9501463967884868
2030,sc01,05-22 19:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-22 19:00:00+02:00,Node_3,0.95
2030,sc01,05-22 19:00:00+02:00,Node_1,0.9501467672811335
2030,sc01,05-22 20:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-22 20:00:00+02:00,Node_3,0.95
2030,sc01,05-22 20:00:00+02:00,Node_1,0.950146286115776
2030,sc01,05-22 21:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-22 21:00:00+02:00,Node_3,0.95
2030,sc01,05-22 21:00:00+02:00,Node_1,0.9501460453065643
2030,sc01,05-22 22:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-22 22:00:00+02:00,Node_3,0.95
2030,sc01,05-22 22:00:00+02:00,Node_1,0.950147532206457
2030,sc01,05-22 23:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-22 23:00:00+02:00,Node_3,0.95
2030,sc01,05-22 23:00:00+02:00,Node_1,0.9501508893205459
2030,sc01,05-25 00:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-25 00:00:00+02:00,Node_3,0.95
2030,sc01,05-25 00:00:00+02:00,Node_1,0.95014025801107
2030,sc01,05-25 01:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-25 01:00:00+02:00,Node_3,0.95
2030,sc01,05-25 01:00:00+02:00,Node_1,0.950142724597862
2030,sc01,05-25 02:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-25 02:00:00+02:00,Node_3,0.95
2030,sc01,05-25 02:00:00+02:00,Node_1,0.9501437057517199
2030,sc01,05-25 03:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-25 03:00:00+02:00,Node_3,0.95
2030,sc01,05-25 03:00:00+02:00,Node_1,0.9501446831228805
2030,sc01,05-25 04:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-25 04:00:00+02:00,Node_3,0.95
2030,sc01,05-25 04:00:00+02:00,Node_1,0.9501454192892118
2030,sc01,05-25 05:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-25 05:00:00+02:00,Node_3,0.95
2030,sc01,05-25 05:00:00+02:00,Node_1,0.9501428011697095
2030,sc01,05-25 06:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-25 06:00:00+02:00,Node_3,0.95
2030,sc01,05-25 06:00:00+02:00,Node_1,0.9501378374860459
2030,sc01,05-25 07:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-25 07:00:00+02:00,Node_3,0.95
2030,sc01,05-25 07:00:00+02:00,Node_1,0.9501307604451278
2030,sc01,05-25 08:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-25 08:00:00+02:00,Node_3,0.95
2030,sc01,05-25 08:00:00+02:00,Node_1,0.9501269760532673
2030,sc01,05-25 09:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-25 09:00:00+02:00,Node_3,0.95
2030,sc01,05-25 09:00:00+02:00,Node_1,0.9501234782917863
2030,sc01,05-25 10:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-25 10:00:00+02:00,Node_3,0.95
2030,sc01,05-25 10:00:00+02:00,Node_1,0.9501208771450753
2030,sc01,05-25 11:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-25 11:00:00+02:00,Node_3,0.95
2030,sc01,05-25 11:00:00+02:00,Node_1,0.950119669358998
2030,sc01,05-25 12:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-25 12:00:00+02:00,Node_3,0.95
2030,sc01,05-25 12:00:00+02:00,Node_1,0.9501188974272509
2030,sc01,05-25 13:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-25 13:00:00+02:00,Node_3,0.95
2030,sc01,05-25 13:00:00+02:00,Node_1,0.9501200956173681
2030,sc01,05-25 14:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-25 14:00:00+02:00,Node_3,0.95
2030,sc01,05-25 14:00:00+02:00,Node_1,0.9501228826876043
2030,sc01,05-25 15:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-25 15:00:00+02:00,Node_3,0.95
2030,sc01,05-25 15:00:00+02:00,Node_1,0.9501277084762235
2030,sc01,05-25 16:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-25 16:00:00+02:00,Node_3,0.95
2030,sc01,05-25 16:00:00+02:00,Node_1,0.95013112769707
2030,sc01,05-25 17:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-25 17:00:00+02:00,Node_3,0.95
2030,sc01,05-25 17:00:00+02:00,Node_1,0.9501339224018323
2030,sc01,05-25 18:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-25 18:00:00+02:00,Node_3,0.95
2030,sc01,05-25 18:00:00+02:00,Node_1,0.9501378918290856
2030,sc01,05-25 19:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-25 19:00:00+02:00,Node_3,0.95
2030,sc01,05-25 19:00:00+02:00,Node_1,0.950139873175108
2030,sc01,05-25 20:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-25 20:00:00+02:00,Node_3,0.95
2030,sc01,05-25 20:00:00+02:00,Node_1,0.9501384744941225
2030,sc01,05-25 21:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-25 21:00:00+02:00,Node_3,0.95
2030,sc01,05-25 21:00:00+02:00,Node_1,0.9501379589840534
2030,sc01,05-25 22:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-25 22:00:00+02:00,Node_3,0.95
2030,sc01,05-25 22:00:00+02:00,Node_1,0.9501392288654171
2030,sc01,05-25 23:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-25 23:00:00+02:00,Node_3,0.95
2030,sc01,05-25 23:00:00+02:00,Node_1,0.9501442024870919
2030,sc01,05-28 00:00:00+02:00,Node_2,0.9500550023776233
2030,sc01,05-28 00:00:00+02:00,Node_3,0.95
2030,sc01,05-28 00:00:00+02:00,Node_1,0.9501492903938157
2030,sc01,05-28 01:00:00+02:00,Node_2,0.9500548142464011
2030,sc01,05-28 01:00:00+02:00,Node_3,0.95
2030,sc01,05-28 01:00:00+02:00,Node_1,0.9501492791050528
2030,sc01,05-28 02:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-28 02:00:00+02:00,Node_3,0.95
2030,sc01,05-28 02:00:00+02:00,Node_1,0.9501493977339208
2030,sc01,05-28 03:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-28 03:00:00+02:00,Node_3,0.95
2030,sc01,05-28 03:00:00+02:00,Node_1,0.9501473599442481
2030,sc01,05-28 04:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-28 04:00:00+02:00,Node_3,0.95
2030,sc01,05-28 04:00:00+02:00,Node_1,0.950144299306463
2030,sc01,05-28 05:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-28 05:00:00+02:00,Node_3,0.95
2030,sc01,05-28 05:00:00+02:00,Node_1,0.950140165149528
2030,sc01,05-28 06:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-28 06:00:00+02:00,Node_3,0.95
2030,sc01,05-28 06:00:00+02:00,Node_1,0.9501362505497241
2030,sc01,05-28 07:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-28 07:00:00+02:00,Node_3,0.95
2030,sc01,05-28 07:00:00+02:00,Node_1,0.9501312932439717
2030,sc01,05-28 08:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-28 08:00:00+02:00,Node_3,0.95
2030,sc01,05-28 08:00:00+02:00,Node_1,0.9501287492684314
2030,sc01,05-28 09:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-28 09:00:00+02:00,Node_3,0.95
2030,sc01,05-28 09:00:00+02:00,Node_1,0.9501280603499571
2030,sc01,05-28 10:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-28 10:00:00+02:00,Node_3,0.95
2030,sc01,05-28 10:00:00+02:00,Node_1,0.9501262585535978
2030,sc01,05-28 11:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-28 11:00:00+02:00,Node_3,0.95
2030,sc01,05-28 11:00:00+02:00,Node_1,0.9501241764476126
2030,sc01,05-28 12:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-28 12:00:00+02:00,Node_3,0.95
2030,sc01,05-28 12:00:00+02:00,Node_1,0.9501223324161913
2030,sc01,05-28 13:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-28 13:00:00+02:00,Node_3,0.95
2030,sc01,05-28 13:00:00+02:00,Node_1,0.9501191561640906
2030,sc01,05-28 14:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-28 14:00:00+02:00,Node_3,0.95
2030,sc01,05-28 14:00:00+02:00,Node_1,0.9501180832911668
2030,sc01,05-28 15:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-28 15:00:00+02:00,Node_3,0.95
2030,sc01,05-28 15:00:00+02:00,Node_1,0.95012091888859
2030,sc01,05-28 16:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-28 16:00:00+02:00,Node_3,0.95
2030,sc01,05-28 16:00:00+02:00,Node_1,0.9501231173381599
2030,sc01,05-28 17:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-28 17:00:00+02:00,Node_3,0.95
2030,sc01,05-28 17:00:00+02:00,Node_1,0.9501241142898634
2030,sc01,05-28 18:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,05-28 18:00:00+02:00,Node_3,0.95
2030,sc01,05-28 18:00:00+02:00,Node_1,0.9501255439639867
