LoadLevel,vTotalCCost,vTotalECost,vTotalGCost,vTotalRCost
01-05 13:00:00+01:00,0.0,2.767178902789053,4.169801166198747,0.0
01-05 14:00:00+01:00,0.0,2.7461951356854373,4.137762599983242,0.0
01-05 15:00:00+01:00,0.0,2.830038070437136,4.258070908667102,0.0
01-05 16:00:00+01:00,0.0,3.2157026992728905,4.822507028324898,0.0
01-05 17:00:00+01:00,0.0,3.683904908767099,5.5071840853134,0.0
01-05 18:00:00+01:00,0.0,3.813323689462769,5.697772208237619,0.0
01-05 19:00:00+01:00,0.0,3.749429267341,5.603833722704313,0.0
01-05 20:00:00+01:00,0.0,3.649127505684465,5.454151869077389,0.0
01-05 21:00:00+01:00,0.0,3.496896715673955,5.227124836394073,0.0
01-05 22:00:00+01:00,0.0,3.274484455266569,4.896758859013558,0.0
01-05 23:00:00+01:00,0.0,3.080800839280929,4.61074653274309,0.0
01-06 00:00:00+01:00,0.0,2.9677055494099744,4.444608868707698,0.0
01-06 01:00:00+01:00,0.0,2.804784318366877,4.204870509554613,0.0
01-06 02:00:00+01:00,0.0,2.735538326890203,4.102795351363449,0.0
01-06 03:00:00+01:00,0.0,2.721000534641603,4.082934612853859,0.0
01-06 04:00:00+01:00,0.0,2.8533504734169064,4.282096828948417,0.0
01-06 05:00:00+01:00,0.0,3.1020274449424345,4.653421456168813,0.0
01-06 06:00:00+01:00,0.0,3.169563621404361,4.754870462520562,0.0
01-06 07:00:00+01:00,0.0,3.101515088733624,4.652677866040124,0.0
01-06 08:00:00+01:00,0.0,3.0211417760284736,4.533503364965083,0.0
01-06 09:00:00+01:00,0.0,2.923371800400836,4.392364685539313,0.0
01-06 10:00:00+01:00,0.0,2.801652807383012,4.215297058434949,0.0
01-06 11:00:00+01:00,0.0,2.7229161951177288,4.099379573229692,0.0
01-06 12:00:00+01:00,0.0,2.649681953010527,3.9906001265107207,0.0
01-06 13:00:00+01:00,0.0,2.5786360005746958,3.886061766133025,0.0
01-06 14:00:00+01:00,0.0,2.5539701720470664,3.849478873199434,0.0
01-06 15:00:00+01:00,0.0,2.623864648678256,3.9489125890950953,0.0
01-06 16:00:00+01:00,0.0,2.967612640277716,4.451598700681477,0.0
01-06 17:00:00+01:00,0.0,3.464569509188048,5.180028322979097,0.0
01-06 18:00:00+01:00,0.0,3.622399692586136,5.413196689842746,0.0
01-06 19:00:00+01:00,0.0,3.604429103006994,5.388923485228935,0.0
01-06 20:00:00+01:00,0.0,3.5072622817993016,5.247955999531312,0.0
01-06 21:00:00+01:00,0.0,3.3526303769362324,5.020537886476011,0.0
01-06 22:00:00+01:00,0.0,3.216470651622402,4.817465771280553,0.0
01-06 23:00:00+01:00,0.0,3.0789239629759813,4.612022090085341,0.0
01-07 00:00:00+01:00,0.0,3.012768637882357,4.511405007360979,0.0
01-07 01:00:00+01:00,0.0,2.964582387179976,4.435797218205268,0.0
01-07 02:00:00+01:00,0.0,2.9881596892897666,4.466882401424363,0.0
01-07 03:00:00+01:00,0.0,3.095133192889577,4.622117212708103,0.0
01-07 04:00:00+01:00,0.0,3.327678111239382,4.96561110667622,0.0
01-07 05:00:00+01:00,0.0,3.6229704985185625,5.404592518754039,0.0
01-07 06:00:00+01:00,0.0,3.758532629369245,5.607063106871832,0.0
01-07 07:00:00+01:00,0.0,3.77479983285429,5.633457974344278,0.0
01-07 08:00:00+01:00,0.0,3.7631149855708848,5.619008598359971,0.0
01-07 09:00:00+01:00,0.0,3.696363271257805,5.523419118976879,0.0
01-07 10:00:00+01:00,0.0,3.5590562497095646,5.323394990784511,0.0
01-07 11:00:00+01:00,0.0,3.360046599586765,5.032167841096186,0.0
01-07 12:00:00+01:00,0.0,3.204155651699856,4.80441963780074,0.0
01-07 13:00:00+01:00,0.0,3.0857198507855794,4.629985995734662,0.0
01-07 14:00:00+01:00,0.0,3.037698478218783,4.5573874159537855,0.0
01-07 15:00:00+01:00,0.0,3.117343721205504,4.671790159956891,0.0
01-07 16:00:00+01:00,0.0,3.454478497894487,5.165398045999548,0.0
01-07 17:00:00+01:00,0.0,3.920524436929699,5.849589687655599,0.0
01-07 18:00:00+01:00,0.0,4.055212192090377,6.049209294782978,0.0
01-07 19:00:00+01:00,0.0,4.081594500576948,6.0895085278493175,0.0
01-07 20:00:00+01:00,0.0,3.997007592675587,5.963809959810129,0.0
01-07 21:00:00+01:00,0.0,3.859231009794686,5.758002429675702,0.0
01-07 22:00:00+01:00,0.0,3.618733821108557,5.40017576112058,0.0
01-07 23:00:00+01:00,0.0,3.463729613924713,5.169496461928184,0.0
01-08 00:00:00+01:00,0.0,3.3501766740480097,5.001517827359116,0.0
01-08 01:00:00+01:00,0.0,3.222088529966028,4.812702192210673,0.0
01-08 02:00:00+01:00,0.0,3.1537875479737645,4.712901360391527,0.0
01-08 03:00:00+01:00,0.0,3.2042522983097403,4.789417850384434,0.0
01-08 04:00:00+01:00,0.0,3.3585504291892248,5.020454754404084,0.0
01-08 05:00:00+01:00,0.0,3.626042169974804,5.421079381891948,0.0
01-08 06:00:00+01:00,0.0,3.8691783949589,5.784515110589939,0.0
01-08 07:00:00+01:00,0.0,4.022513370337621,6.012280484697843,0.0
01-08 08:00:00+01:00,0.0,4.023641073008827,6.014967724532976,0.0
01-08 09:00:00+01:00,0.0,3.8042974860517953,5.6941390801874165,0.0
01-08 10:00:00+01:00,0.0,3.4403597328581474,5.165628107039217,0.0
01-08 11:00:00+01:00,0.0,3.2239777123408624,4.84725877951944,0.0
01-08 12:00:00+01:00,0.0,3.044016403276971,4.584319349938054,0.0
01-08 13:00:00+01:00,0.0,2.916773717795218,4.399010356902998,0.0
01-08 14:00:00+01:00,0.0,2.837005329320821,4.280609040038168,0.0
01-08 15:00:00+01:00,0.0,2.945351847684909,4.438186253158416,0.0
01-08 16:00:00+01:00,0.0,3.361788668144565,5.045351197517018,0.0
01-08 17:00:00+01:00,0.0,3.855774132766909,5.768536655210807,0.0
01-08 18:00:00+01:00,0.0,4.010504041193132,5.998232115470059,0.0
01-08 19:00:00+01:00,0.0,3.90318911712768,5.845773912927933,0.0
01-08 20:00:00+01:00,0.0,3.765399158224291,5.644755168708197,0.0
01-08 21:00:00+01:00,0.0,3.471641381014458,5.212351885170521,0.0
01-08 22:00:00+01:00,0.0,3.0892290566304283,4.649044878284123,0.0
01-08 23:00:00+01:00,0.0,2.819416693410932,4.250187085169131,0.0
01-09 00:00:00+01:00,0.0,2.8050065707109613,4.227045861238546,0.0
01-09 01:00:00+01:00,0.0,2.8083789866490974,4.225123969378707,0.0
01-09 02:00:00+01:00,0.0,2.8623703389856794,4.300321431149903,0.0
01-09 03:00:00+01:00,0.0,2.9973057560859844,4.496224189500072,0.0
01-09 04:00:00+01:00,0.0,3.189039583874272,4.7821540141788645,0.0
01-09 05:00:00+01:00,0.0,3.486988453372176,5.226282374787758,0.0
01-09 06:00:00+01:00,0.0,3.691740061033676,5.53400834404578,0.0
01-09 07:00:00+01:00,0.0,3.805331883644541,5.705104724460655,0.0
01-09 08:00:00+01:00,0.0,3.855958125893737,5.779226565208537,0.0
01-09 09:00:00+01:00,0.0,3.580707461142251,5.377214580005701,0.0
01-09 10:00:00+01:00,0.0,3.1847194571085726,4.801289991648021,0.0
01-09 11:00:00+01:00,0.0,2.916779867205816,4.408898211327539,0.0
01-09 12:00:00+01:00,0.0,2.7646012704895786,4.184939491023858,0.0
01-09 13:00:00+01:00,0.0,2.680640464899869,4.061227782216488,0.0
01-09 14:00:00+01:00,0.0,2.628572091939019,3.9820086155082697,0.0
01-09 15:00:00+01:00,0.0,2.7314781804530046,4.129848402439063,0.0
01-09 16:00:00+01:00,0.0,3.122030658461988,4.701304325371335,0.0
01-09 17:00:00+01:00,0.0,3.65384359000879,5.479030328580227,0.0
01-09 18:00:00+01:00,0.0,3.862875757303224,5.78740397963829,0.0
01-09 19:00:00+01:00,0.0,3.836364215281941,5.750456060729144,0.0
01-09 20:00:00+01:00,0.0,3.730751829609984,5.594488685217134,0.0
01-09 21:00:00+01:00,0.0,3.523539686708351,5.286594544079324,0.0
01-09 22:00:00+01:00,0.0,3.303003699625757,4.955713126425644,0.0
01-09 23:00:00+01:00,0.0,3.0998696778957635,4.652303860634096,0.0
01-10 00:00:00+01:00,0.0,3.025874668984289,4.542688706923066,0.0
01-10 01:00:00+01:00,0.0,2.8904284901023,4.342038434445994,0.0
01-10 02:00:00+01:00,0.0,2.795293181323528,4.2028097819720855,0.0
01-10 03:00:00+01:00,0.0,2.8117707702722035,4.228594910953816,0.0
01-10 04:00:00+01:00,0.0,2.962606553552814,4.4545168414349,0.0
01-10 05:00:00+01:00,0.0,3.192759336560289,4.8004122362210495,0.0
01-10 06:00:00+01:00,0.0,3.323481177550333,4.998271165423788,0.0
01-10 07:00:00+01:00,0.0,3.306261487451163,4.974849772974015,0.0
01-10 08:00:00+01:00,0.0,3.250866773112607,4.892230626794976,0.0
01-10 09:00:00+01:00,0.0,3.060706144608989,4.614633892227845,0.0
01-10 10:00:00+01:00,0.0,2.8119559655013933,4.252490046689296,0.0
01-10 11:00:00+01:00,0.0,2.6659803050526563,4.035170720673859,0.0
01-10 12:00:00+01:00,0.0,2.5724206009679804,3.8950275865823456,0.0
01-10 13:00:00+01:00,0.0,2.616971351831596,3.957254125324563,0.0
01-10 14:00:00+01:00,0.0,2.6217663578243875,3.961324315103663,0.0
01-10 15:00:00+01:00,0.0,2.692261725996574,4.062314474479448,0.0
01-10 16:00:00+01:00,0.0,3.051396867545341,4.586413142720284,0.0
01-10 17:00:00+01:00,0.0,3.449482464746435,5.171006859132958,0.0
01-10 18:00:00+01:00,0.0,3.53112934303733,5.295410623096774,0.0
01-10 19:00:00+01:00,0.0,3.470960624193056,5.210664114626622,0.0
01-10 20:00:00+01:00,0.0,3.3527395262619724,5.038648424250877,0.0
01-10 21:00:00+01:00,0.0,3.152076308119242,4.743185882142958,0.0
01-10 22:00:00+01:00,0.0,2.903915793134353,4.37524863658098,0.0
01-10 23:00:00+01:00,0.0,2.656949436497641,4.010226659415556,0.0
01-11 00:00:00+01:00,0.0,2.534473465369317,3.8296960868234766,0.0
01-11 01:00:00+01:00,0.0,2.421836273878172,3.661676948984986,0.0
01-11 02:00:00+01:00,0.0,2.276646281540297,3.449491547052577,0.0
01-11 03:00:00+01:00,0.0,2.177936226589488,3.3076617693892723,0.0
01-11 04:00:00+01:00,0.0,2.1316564771105697,3.2444439384437267,0.0
01-11 05:00:00+01:00,0.0,2.1802168059837874,3.321297647593239,0.0
01-11 06:00:00+01:00,0.0,2.3952970514140564,3.642280905914603,0.0
01-11 07:00:00+01:00,0.0,2.528536485383443,3.843902346456373,0.0
01-11 08:00:00+01:00,0.0,2.534352329826348,3.8556631122893137,0.0
01-11 09:00:00+01:00,0.0,2.353662255053791,3.593074532227241,0.0
01-11 10:00:00+01:00,0.0,2.121738697295944,3.2571800564204567,0.0
01-11 11:00:00+01:00,0.0,1.9527555815965605,3.0093304937693435,0.0
01-11 12:00:00+01:00,0.0,1.8836755667211955,2.905997725627324,0.0
01-11 13:00:00+01:00,0.0,1.852213140136864,2.857959809265198,0.0
01-11 14:00:00+01:00,0.0,1.926419062124918,2.963016441979857,0.0
01-11 15:00:00+01:00,0.0,2.077358380177866,3.1787885403509257,0.0
01-11 16:00:00+01:00,0.0,2.4792364192208787,3.7641314839446607,0.0
01-11 17:00:00+01:00,0.0,2.9965035689970065,4.517728073975901,0.0
01-11 18:00:00+01:00,0.0,3.224991554156234,4.852103619872505,0.0
01-11 19:00:00+01:00,0.0,3.300970696164963,4.962703608778874,0.0
01-11 20:00:00+01:00,0.0,3.28473423538806,4.93621947257947,0.0
01-11 21:00:00+01:00,0.0,3.209412268639156,4.820477653798857,0.0
01-11 22:00:00+01:00,0.0,3.0626615654783125,4.597953212579539,0.0
01-11 23:00:00+01:00,0.0,2.860134462461412,4.296490243783873,0.0
01-12 00:00:00+01:00,0.0,2.7219482923360125,4.091902425210117,0.0
01-12 01:00:00+01:00,0.0,2.5840612444866364,3.887609474866176,0.0
01-12 02:00:00+01:00,0.0,2.4661530057729246,3.714169301518784,0.0
01-12 03:00:00+01:00,0.0,2.3703210094444813,3.576224591789768,0.0
01-12 04:00:00+01:00,0.0,2.3755728293361336,3.5869854561431485,0.0
01-12 05:00:00+01:00,0.0,2.483573000460823,3.7491400455435255,0.0
01-12 06:00:00+01:00,0.0,2.7349098711073645,4.12677106625882,0.0
01-12 07:00:00+01:00,0.0,3.013458137227677,4.5452952184399,0.0
01-12 08:00:00+01:00,0.0,3.160300724739469,4.768104856815022,0.0
01-12 09:00:00+01:00,0.0,3.0156656742786163,4.560361408938034,0.0
01-12 10:00:00+01:00,0.0,2.7190735160555515,4.130116836093906,0.0
01-12 11:00:00+01:00,0.0,2.488677841583505,3.79337187713145,0.0
01-12 12:00:00+01:00,0.0,2.295435182689306,3.510694120755278,0.0
01-12 13:00:00+01:00,0.0,2.153899105327585,3.304381580067978,0.0
01-12 14:00:00+01:00,0.0,2.1476267228741825,3.292907628912258,0.0
01-12 15:00:00+01:00,0.0,2.323836759619976,3.548085853662953,0.0
01-12 16:00:00+01:00,0.0,2.808895929249728,4.255810965984604,0.0
01-12 17:00:00+01:00,0.0,3.2242161657445023,4.864715039509972,0.0
01-12 18:00:00+01:00,0.0,3.268369050082853,4.933704934054295,0.0
01-12 19:00:00+01:00,0.0,3.178892658236965,4.8048502797433,0.0
01-12 20:00:00+01:00,0.0,3.064330215556147,4.636510105153957,0.0
01-12 21:00:00+01:00,0.0,2.881647047497345,4.366029178123876,0.0
01-12 22:00:00+01:00,0.0,2.565024728508744,3.8968547263947135,0.0
01-12 23:00:00+01:00,0.0,2.313828378484586,3.5241519208195844,0.0
01-13 00:00:00+01:00,0.0,2.244820153118836,3.4199146609211724,0.0
01-13 01:00:00+01:00,0.0,2.1936095648754432,3.3403172108517354,0.0
01-13 02:00:00+01:00,0.0,2.2112967515304622,3.363455740830667,0.0
01-13 03:00:00+01:00,0.0,2.317508288160101,3.5182362722703004,0.0
01-13 04:00:00+01:00,0.0,2.4476891976850066,3.712163072489629,0.0
01-13 05:00:00+01:00,0.0,2.673172110803939,4.047622944883345,0.0
01-13 06:00:00+01:00,0.0,2.849574877409558,4.310194799037217,0.0
01-13 07:00:00+01:00,0.0,3.0445099080579974,4.600371054078877,0.0
01-13 08:00:00+01:00,0.0,3.1301896434637704,4.729532394400311,0.0
01-13 09:00:00+01:00,0.0,2.9899163705218164,4.526745627278477,0.0
01-13 10:00:00+01:00,0.0,2.736036942532298,4.1554292497911085,0.0
01-13 11:00:00+01:00,0.0,2.522217872064432,3.840023389956661,0.0
01-13 12:00:00+01:00,0.0,2.287174760308296,3.4966227218537487,0.0
01-13 13:00:00+01:00,0.0,2.111341348465232,3.239402318465129,0.0
01-13 14:00:00+01:00,0.0,2.0417695133419875,3.136500175209301,0.0
01-13 15:00:00+01:00,0.0,2.1866479427733854,3.345617279364862,0.0
01-13 16:00:00+01:00,0.0,2.6534741428824,4.0287142875831545,0.0
01-13 17:00:00+01:00,0.0,3.2391366016144563,4.884925465300108,0.0
01-13 18:00:00+01:00,0.0,3.467884234931449,5.219891964805154,0.0
01-13 19:00:00+01:00,0.0,3.494445770419312,5.259873830429359,0.0
01-13 20:00:00+01:00,0.0,3.427903581307613,5.161900399350039,0.0
01-13 21:00:00+01:00,0.0,3.2805073494425163,4.94138829985334,0.0
01-13 22:00:00+01:00,0.0,3.034482087728668,4.574703878113503,0.0
01-13 23:00:00+01:00,0.0,2.851091045289677,4.30370702330832,0.0
01-14 00:00:00+01:00,0.0,2.687226400638508,4.061951340944608,0.0
01-14 01:00:00+01:00,0.0,2.5221609870553667,3.820401161023415,0.0
01-14 02:00:00+01:00,0.0,2.4748298909967934,3.75126736294303,0.0
01-14 03:00:00+01:00,0.0,2.546591639209599,3.857562424244161,0.0
01-14 04:00:00+01:00,0.0,2.7359426078359763,4.140204798026405,0.0
01-14 05:00:00+01:00,0.0,3.1370568412490414,4.732759328070824,0.0
01-14 06:00:00+01:00,0.0,3.411462280523804,5.134113521683947,0.0
01-14 07:00:00+01:00,0.0,3.5029455342496503,5.266002040804575,0.0
01-14 08:00:00+01:00,0.0,3.5007045495227174,5.261387513113242,0.0
01-14 09:00:00+01:00,0.0,3.332224122015386,5.014453074019208,0.0
01-14 10:00:00+01:00,0.0,3.027820046177584,4.569431619648892,0.0
01-14 11:00:00+01:00,0.0,2.766894625343466,4.188110088359395,0.0
01-14 12:00:00+01:00,0.0,2.4913144688487043,3.786237659854111,0.0
01-14 13:00:00+01:00,0.0,2.323373397946593,3.5419396810255903,0.0
01-14 14:00:00+01:00,0.0,2.237922551078257,3.415487597212162,0.0
01-14 15:00:00+01:00,0.0,2.319404604625146,3.5342365938648186,0.0
01-14 16:00:00+01:00,0.0,2.682593830409473,4.066252061563552,0.0
01-14 17:00:00+01:00,0.0,3.2529992866273294,4.902802377230477,0.0
01-14 18:00:00+01:00,0.0,3.396871717851633,5.116512357636532,0.0
01-14 19:00:00+01:00,0.0,3.3806619837584746,5.096978705564659,0.0
01-14 20:00:00+01:00,0.0,3.25528919703659,4.915596557308833,0.0
01-14 21:00:00+01:00,0.0,2.9885625900921786,4.524259750784384,0.0
01-14 22:00:00+01:00,0.0,2.7116302106316743,4.114684557329498,0.0
01-14 23:00:00+01:00,0.0,2.4805497949642765,3.773125093467865,0.0
01-15 00:00:00+01:00,0.0,2.351883134934905,3.5831105712591973,0.0
01-15 01:00:00+01:00,0.0,2.256651249361457,3.4411934383646248,0.0
01-15 02:00:00+01:00,0.0,2.225233477576836,3.393501903706451,0.0
01-15 03:00:00+01:00,0.0,2.3080376129136493,3.516597442934037,0.0
01-15 04:00:00+01:00,0.0,2.5566014927744565,3.88474181378944,0.0
01-15 05:00:00+01:00,0.0,2.890688968566544,4.380724372245113,0.0
01-15 06:00:00+01:00,0.0,3.092556056554183,4.683052907864683,0.0
01-15 07:00:00+01:00,0.0,3.1705762606367105,4.801867238919602,0.0
01-15 08:00:00+01:00,0.0,3.078232204134333,4.669559630674146,0.0
01-15 09:00:00+01:00,0.0,2.748404783420354,4.188865548304746,0.0
01-15 10:00:00+01:00,0.0,2.422086811095012,3.7117523192965023,0.0
01-15 11:00:00+01:00,0.0,2.153278836681661,3.319391682865369,0.0
01-15 12:00:00+01:00,0.0,1.9690286168135631,3.050757026639312,0.0
01-15 13:00:00+01:00,0.0,1.951774425027248,3.023470682567856,0.0
01-15 14:00:00+01:00,0.0,1.91924504678678,2.974240516393215,0.0
01-15 15:00:00+01:00,0.0,2.014677482150774,3.1138273693854277,0.0
01-15 16:00:00+01:00,0.0,2.351009670242197,3.6075672040792295,0.0
01-15 17:00:00+01:00,0.0,2.7548971268378635,4.200825783424381,0.0
01-15 18:00:00+01:00,0.0,2.8914996447656107,4.401948569419168,0.0
01-15 19:00:00+01:00,0.0,2.8215065335645644,4.303170281623716,0.0
01-15 20:00:00+01:00,0.0,2.6716074542590227,4.08431612259004,0.0
01-15 21:00:00+01:00,0.0,2.3154071522242976,3.561141330436889,0.0
01-15 22:00:00+01:00,0.0,2.014704284448852,3.1144564693177967,0.0
01-15 23:00:00+01:00,0.0,1.91169589660411,2.9536317492915902,0.0
