Period,Scenario,LoadLevel,Unit,GWh
2030,sc01,01-29 07:00:00+01:00,Wind_Gijon,0.98651975163
2030,sc01,01-29 07:00:00+01:00,PV_Cadiz,0.17456349836100005
2030,sc01,01-29 07:00:00+01:00,OCGT_3,0.0
2030,sc01,01-29 07:00:00+01:00,OCGT_1,0.0
2030,sc01,01-29 07:00:00+01:00,CCGT_2,6.062517251189129
2030,sc01,01-29 07:00:00+01:00,Wind_Bilbo,6.7084061121000005
2030,sc01,01-29 07:00:00+01:00,PV_Sevilla,0.018234717018000002
2030,sc01,01-29 07:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,01-29 07:00:00+01:00,CCGT_4,1.9487062314089976
2030,sc01,01-29 07:00:00+01:00,OCGT_2,0.0
2030,sc01,01-29 07:00:00+01:00,Nuclear,16.2036
2030,sc01,01-29 07:00:00+01:00,BrownLignite,0.0
2030,sc01,01-29 07:00:00+01:00,CCGT_3,4.8521686370078685
2030,sc01,01-29 07:00:00+01:00,PV_Malaga,0.13116194351399998
2030,sc01,01-29 07:00:00+01:00,FuelOilGas,0.0
2030,sc01,01-29 07:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,01-29 07:00:00+01:00,Wind_Acoruna,0.7887723072599999
2030,sc01,01-29 07:00:00+01:00,CCGT_1,0.0
2030,sc01,01-30 07:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,01-30 07:00:00+01:00,Wind_Gijon,0.18886724105999997
2030,sc01,01-30 07:00:00+01:00,PV_Cadiz,0.022166793444
2030,sc01,01-30 07:00:00+01:00,OCGT_3,0.0
2030,sc01,01-30 07:00:00+01:00,OCGT_1,0.0
2030,sc01,01-30 07:00:00+01:00,CCGT_2,1.3622184482969613
2030,sc01,01-30 07:00:00+01:00,Wind_Bilbo,0.38753944500000004
2030,sc01,01-30 07:00:00+01:00,PV_Sevilla,0.0028053410790000004
2030,sc01,01-30 07:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,01-30 07:00:00+01:00,CCGT_4,0.13136271428099972
2030,sc01,01-30 07:00:00+01:00,OCGT_2,0.0
2030,sc01,01-30 07:00:00+01:00,Nuclear,2.3148
2030,sc01,01-30 07:00:00+01:00,BrownLignite,0.0
2030,sc01,01-30 07:00:00+01:00,CCGT_3,0.6522000077490386
2030,sc01,01-30 07:00:00+01:00,PV_Malaga,0.015015604100999998
2030,sc01,01-30 07:00:00+01:00,FuelOilGas,0.0
2030,sc01,01-30 07:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,01-30 07:00:00+01:00,Wind_Acoruna,0.2597547954
2030,sc01,01-30 07:00:00+01:00,CCGT_1,0.0
