Period,Scenario,LoadLevel,Unit,p.u.
2030,sc01,02-12 14:00:00+01:00,CCGT_3,0.0
2030,sc01,02-12 14:00:00+01:00,OCGT_2,0.0
2030,sc01,02-12 14:00:00+01:00,OCGT_1,0.0
2030,sc01,02-12 14:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-12 14:00:00+01:00,CCGT_1,0.0
2030,sc01,02-12 14:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-12 14:00:00+01:00,Nuclear,0.9694881179121272
2030,sc01,02-12 14:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-12 14:00:00+01:00,CCGT_4,0.0
2030,sc01,02-12 14:00:00+01:00,OCGT_3,0.0
2030,sc01,02-12 14:00:00+01:00,BrownLignite,0.0
2030,sc01,02-12 14:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-13 10:00:00+01:00,CCGT_2,0.0
2030,sc01,02-13 10:00:00+01:00,CCGT_3,0.0
2030,sc01,02-13 10:00:00+01:00,OCGT_2,0.0
2030,sc01,02-13 10:00:00+01:00,OCGT_1,0.0
2030,sc01,02-13 10:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-13 10:00:00+01:00,CCGT_1,0.924852777154166
2030,sc01,02-13 10:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-13 10:00:00+01:00,Nuclear,0.8007740083513791
2030,sc01,02-13 10:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-13 10:00:00+01:00,CCGT_4,0.0
2030,sc01,02-13 10:00:00+01:00,OCGT_3,0.0
2030,sc01,02-13 10:00:00+01:00,BrownLignite,0.0
2030,sc01,02-13 10:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-03 13:00:00+01:00,CCGT_2,0.0
2030,sc01,03-03 13:00:00+01:00,CCGT_3,0.0
2030,sc01,03-03 13:00:00+01:00,OCGT_2,0.0
2030,sc01,03-03 13:00:00+01:00,OCGT_1,0.0
2030,sc01,03-03 13:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-03 13:00:00+01:00,CCGT_1,0.07514722284583393
2030,sc01,03-03 13:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-03 13:00:00+01:00,Nuclear,0.6808729720102095
2030,sc01,03-03 13:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-03 13:00:00+01:00,CCGT_4,0.0
2030,sc01,03-03 13:00:00+01:00,OCGT_3,0.0
2030,sc01,03-03 13:00:00+01:00,BrownLignite,0.0
2030,sc01,03-03 13:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-10 00:00:00+01:00,CCGT_2,0.0
2030,sc01,03-10 00:00:00+01:00,CCGT_3,0.0
2030,sc01,03-10 00:00:00+01:00,OCGT_2,0.0
2030,sc01,03-10 00:00:00+01:00,OCGT_1,0.0
2030,sc01,03-10 00:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-10 00:00:00+01:00,CCGT_1,0.0
2030,sc01,03-10 00:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-10 00:00:00+01:00,Nuclear,0.6796737416848135
2030,sc01,03-10 00:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-10 00:00:00+01:00,CCGT_4,0.0
2030,sc01,03-10 00:00:00+01:00,OCGT_3,0.0
2030,sc01,03-10 00:00:00+01:00,BrownLignite,0.0
2030,sc01,03-10 00:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-12 11:00:00+01:00,CCGT_2,0.0
2030,sc01,03-12 11:00:00+01:00,CCGT_3,0.0
2030,sc01,03-12 11:00:00+01:00,OCGT_2,0.0
2030,sc01,03-12 11:00:00+01:00,OCGT_1,0.0
2030,sc01,03-12 11:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-12 11:00:00+01:00,CCGT_1,0.0
2030,sc01,03-12 11:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-12 11:00:00+01:00,Nuclear,0.32032625831518646
2030,sc01,03-12 11:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-12 11:00:00+01:00,CCGT_4,0.0
2030,sc01,03-12 11:00:00+01:00,OCGT_3,0.0
2030,sc01,03-12 11:00:00+01:00,BrownLignite,0.0
2030,sc01,03-12 11:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-12 21:00:00+01:00,CCGT_2,0.0
2030,sc01,03-12 21:00:00+01:00,CCGT_3,0.0
2030,sc01,03-12 21:00:00+01:00,OCGT_2,0.0
2030,sc01,03-12 21:00:00+01:00,OCGT_1,0.0
2030,sc01,03-12 21:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-12 21:00:00+01:00,CCGT_1,0.0
2030,sc01,03-12 21:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-12 21:00:00+01:00,Nuclear,0.16308497598367022
2030,sc01,03-12 21:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-12 21:00:00+01:00,CCGT_4,0.0
2030,sc01,03-12 21:00:00+01:00,OCGT_3,0.0
2030,sc01,03-12 21:00:00+01:00,BrownLignite,0.0
2030,sc01,03-12 21:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-16 00:00:00+01:00,CCGT_2,0.9962031314200015
2030,sc01,03-16 00:00:00+01:00,CCGT_3,0.0
2030,sc01,03-16 00:00:00+01:00,OCGT_2,0.0
2030,sc01,03-16 00:00:00+01:00,OCGT_1,0.0
2030,sc01,03-16 00:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-16 00:00:00+01:00,CCGT_1,0.0
2030,sc01,03-16 00:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-16 00:00:00+01:00,Nuclear,0.0
2030,sc01,03-16 00:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-16 00:00:00+01:00,CCGT_4,0.9499654686501873
2030,sc01,03-16 00:00:00+01:00,OCGT_3,0.0
2030,sc01,03-16 00:00:00+01:00,BrownLignite,0.0
2030,sc01,03-16 00:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-27 09:00:00+01:00,CCGT_2,0.003796868579998503
2030,sc01,03-27 09:00:00+01:00,CCGT_3,0.0
2030,sc01,03-27 09:00:00+01:00,OCGT_2,0.0
2030,sc01,03-27 09:00:00+01:00,OCGT_1,0.0
2030,sc01,03-27 09:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-27 09:00:00+01:00,CCGT_1,0.0
2030,sc01,03-27 09:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-27 09:00:00+01:00,Nuclear,1.0
2030,sc01,03-27 09:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-27 09:00:00+01:00,CCGT_4,0.05003453134981276
2030,sc01,03-27 09:00:00+01:00,OCGT_3,0.0
2030,sc01,03-27 09:00:00+01:00,BrownLignite,0.0
2030,sc01,03-27 09:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-03 11:00:00+02:00,CCGT_2,0.0
2030,sc01,04-03 11:00:00+02:00,CCGT_3,0.0
2030,sc01,04-03 11:00:00+02:00,OCGT_2,0.0
2030,sc01,04-03 11:00:00+02:00,OCGT_1,0.0
2030,sc01,04-03 11:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-03 11:00:00+02:00,CCGT_1,0.0
2030,sc01,04-03 11:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-03 11:00:00+02:00,Nuclear,0.0
2030,sc01,04-03 11:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-03 11:00:00+02:00,CCGT_4,0.0
2030,sc01,04-03 11:00:00+02:00,OCGT_3,0.0
2030,sc01,04-03 11:00:00+02:00,BrownLignite,0.0
2030,sc01,04-03 11:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-11 17:00:00+02:00,CCGT_2,0.0
2030,sc01,04-11 17:00:00+02:00,CCGT_3,0.0
2030,sc01,04-11 17:00:00+02:00,OCGT_2,0.0
2030,sc01,04-11 17:00:00+02:00,OCGT_1,0.0
2030,sc01,04-11 17:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-11 17:00:00+02:00,CCGT_1,0.0
2030,sc01,04-11 17:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-11 17:00:00+02:00,Nuclear,0.3684951438011874
2030,sc01,04-11 17:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-11 17:00:00+02:00,CCGT_4,0.0
2030,sc01,04-11 17:00:00+02:00,OCGT_3,0.0
2030,sc01,04-11 17:00:00+02:00,BrownLignite,0.0
2030,sc01,04-11 17:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-11 20:00:00+02:00,CCGT_2,0.7373814898200015
2030,sc01,04-11 20:00:00+02:00,CCGT_3,0.0
2030,sc01,04-11 20:00:00+02:00,OCGT_2,0.0
2030,sc01,04-11 20:00:00+02:00,OCGT_1,0.0
2030,sc01,04-11 20:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-11 20:00:00+02:00,CCGT_1,0.0
2030,sc01,04-11 20:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-11 20:00:00+02:00,Nuclear,0.6460460569608657
2030,sc01,04-11 20:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-11 20:00:00+02:00,CCGT_4,0.0
2030,sc01,04-11 20:00:00+02:00,OCGT_3,0.0
2030,sc01,04-11 20:00:00+02:00,BrownLignite,0.0
2030,sc01,04-11 20:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-19 13:00:00+02:00,CCGT_2,0.26261851017999843
2030,sc01,04-19 13:00:00+02:00,CCGT_3,0.0
2030,sc01,04-19 13:00:00+02:00,OCGT_2,0.0
2030,sc01,04-19 13:00:00+02:00,OCGT_1,0.0
2030,sc01,04-19 13:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-19 13:00:00+02:00,CCGT_1,0.0
2030,sc01,04-19 13:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-19 13:00:00+02:00,Nuclear,0.9854587992379469
2030,sc01,04-19 13:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-19 13:00:00+02:00,CCGT_4,0.0
2030,sc01,04-19 13:00:00+02:00,OCGT_3,0.0
2030,sc01,04-19 13:00:00+02:00,BrownLignite,0.0
2030,sc01,04-19 13:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-23 13:00:00+02:00,CCGT_2,0.0
2030,sc01,04-23 13:00:00+02:00,CCGT_3,0.0
2030,sc01,04-23 13:00:00+02:00,OCGT_2,0.0
2030,sc01,04-23 13:00:00+02:00,OCGT_1,0.0
2030,sc01,04-23 13:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-23 13:00:00+02:00,CCGT_1,0.0
2030,sc01,04-23 13:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-23 13:00:00+02:00,Nuclear,0.0
2030,sc01,04-23 13:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-23 13:00:00+02:00,CCGT_4,0.0
2030,sc01,04-23 13:00:00+02:00,OCGT_3,0.0
2030,sc01,04-23 13:00:00+02:00,BrownLignite,0.0
2030,sc01,04-23 13:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-28 23:00:00+02:00,CCGT_2,0.0
2030,sc01,04-28 23:00:00+02:00,CCGT_3,0.0
2030,sc01,04-28 23:00:00+02:00,OCGT_2,0.0
2030,sc01,04-28 23:00:00+02:00,OCGT_1,0.0
2030,sc01,04-28 23:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-28 23:00:00+02:00,CCGT_1,0.0
