Period,Scenario,LoadLevel,Unit,MW
2030,sc01,02-02 11:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-02 11:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-02 11:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-03 04:00:00+01:00,PV_Malaga,179.57693768100003
2030,sc01,02-03 04:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-03 04:00:00+01:00,Wind_Bilbo,134.9638402
2030,sc01,02-03 04:00:00+01:00,Wind_Gijon,240.510128
2030,sc01,02-03 04:00:00+01:00,Wind_Acoruna,65.32858278
2030,sc01,02-03 04:00:00+01:00,PV_Sevilla,0.667938352
2030,sc01,02-04 08:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-04 08:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-04 08:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,02-04 08:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-04 08:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-04 08:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-04 18:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-04 18:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-04 18:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,02-04 18:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-04 18:00:00+01:00,Wind_Acoruna,97.99438353600004
2030,sc01,02-04 18:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-04 21:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-04 21:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-04 21:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,02-04 21:00:00+01:00,Wind_Gijon,82.20927608099998
2030,sc01,02-04 21:00:00+01:00,Wind_Acoruna,98.59077035700004
2030,sc01,02-04 21:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-05 06:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-05 06:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-05 06:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,02-05 06:00:00+01:00,Wind_Gijon,116.33373438399991
2030,sc01,02-05 06:00:00+01:00,Wind_Acoruna,67.91750962600001
2030,sc01,02-05 06:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-10 11:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-10 11:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-10 11:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,02-10 11:00:00+01:00,Wind_Gijon,98.97275587200016
2030,sc01,02-10 11:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-10 11:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-12 05:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-12 05:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-12 05:00:00+01:00,Wind_Bilbo,68.95595862899978
2030,sc01,02-12 05:00:00+01:00,Wind_Gijon,316.8879124
2030,sc01,02-12 05:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-12 05:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-12 16:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-12 16:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-12 16:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,02-12 16:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-12 16:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-12 16:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-12 20:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-12 20:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-12 20:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,02-12 20:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-12 20:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-12 20:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-13 13:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-13 13:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-13 13:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,02-13 13:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-13 13:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-13 13:00:00+01:00,PV_Sevilla,0.0
