Period,Scenario,LoadLevel,Unit,p.u.
2030,sc01,06-24 18:00:00+02:00,CCGT_1,0.0
2030,sc01,06-24 18:00:00+02:00,OCGT_3,0.0
2030,sc01,06-24 18:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,06-24 18:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,06-24 18:00:00+02:00,BrownLignite,0.0
2030,sc01,06-24 18:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,06-24 18:00:00+02:00,CCGT_2,0.0
2030,sc01,06-24 18:00:00+02:00,OCGT_1,0.0
2030,sc01,06-24 18:00:00+02:00,FuelOilGas,0.0
2030,sc01,06-24 18:00:00+02:00,Nuclear,0.8387944948004145
2030,sc01,08-27 12:00:00+02:00,CCGT_4,0.0
2030,sc01,08-27 12:00:00+02:00,CCGT_3,0.0
2030,sc01,08-27 12:00:00+02:00,OCGT_2,0.0
2030,sc01,08-27 12:00:00+02:00,CCGT_1,0.11432614390083318
2030,sc01,08-27 12:00:00+02:00,OCGT_3,0.0
2030,sc01,08-27 12:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,08-27 12:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,08-27 12:00:00+02:00,BrownLignite,0.0
2030,sc01,08-27 12:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,08-27 12:00:00+02:00,CCGT_2,0.0
2030,sc01,08-27 12:00:00+02:00,OCGT_1,0.0
2030,sc01,08-27 12:00:00+02:00,FuelOilGas,0.0
2030,sc01,08-27 12:00:00+02:00,Nuclear,0.4555666972454423
2030,sc01,09-29 18:00:00+02:00,CCGT_4,0.0
2030,sc01,09-29 18:00:00+02:00,CCGT_3,0.0
2030,sc01,09-29 18:00:00+02:00,OCGT_2,0.0
2030,sc01,09-29 18:00:00+02:00,CCGT_1,0.0
2030,sc01,09-29 18:00:00+02:00,OCGT_3,0.0
2030,sc01,09-29 18:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,09-29 18:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,09-29 18:00:00+02:00,BrownLignite,0.0
2030,sc01,09-29 18:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,09-29 18:00:00+02:00,CCGT_2,0.0
2030,sc01,09-29 18:00:00+02:00,OCGT_1,0.0
2030,sc01,09-29 18:00:00+02:00,FuelOilGas,0.0
2030,sc01,09-29 18:00:00+02:00,Nuclear,0.3421071584733022
2030,sc01,11-15 09:00:00+01:00,CCGT_4,0.0
2030,sc01,11-15 09:00:00+01:00,CCGT_3,0.2082422109404671
2030,sc01,11-15 09:00:00+01:00,OCGT_2,0.0
2030,sc01,11-15 09:00:00+01:00,CCGT_1,0.0
2030,sc01,11-15 09:00:00+01:00,OCGT_3,0.0
2030,sc01,11-15 09:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,11-15 09:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,11-15 09:00:00+01:00,BrownLignite,0.0
2030,sc01,11-15 09:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,11-15 09:00:00+01:00,CCGT_2,0.0
2030,sc01,11-15 09:00:00+01:00,OCGT_1,0.0
2030,sc01,11-15 09:00:00+01:00,FuelOilGas,0.0
2030,sc01,11-15 09:00:00+01:00,Nuclear,0.7280728673833591
