LoadLevel,vTotalCCost,vTotalECost,vTotalGCost,vTotalRCost
01-09 07:00:00+01:00,0.0,0.1970963628818305,14.027188703883455,0.0
01-09 08:00:00+01:00,0.0,0.0,10.782156693784978,0.0
01-09 09:00:00+01:00,0.0,0.0,8.665693490230185,0.0
01-09 10:00:00+01:00,0.0,0.0,6.265217810909945,0.0
01-09 11:00:00+01:00,0.0,0.0,3.922129451849655,0.0
01-09 12:00:00+01:00,0.0,0.0,2.874995926689766,0.0
01-09 13:00:00+01:00,0.0,0.0,3.023640953974671,0.0
01-09 14:00:00+01:00,0.0,0.0,3.444516216649756,0.0
01-09 15:00:00+01:00,0.0,0.0,5.382176492914786,0.0
01-09 16:00:00+01:00,0.0,0.0,9.15500326247003,0.0
01-09 17:00:00+01:00,0.0,0.0,12.000894846074598,0.0
01-09 18:00:00+01:00,0.0,0.3653645291768524,15.723052772187811,0.0
01-09 19:00:00+01:00,0.0,0.5565036012572139,17.493604566418664,0.0
01-09 20:00:00+01:00,0.0,0.4926650424083485,16.939486158431745,0.0
01-09 21:00:00+01:00,0.0,0.3864344753538751,15.974064962312532,0.0
01-09 22:00:00+01:00,0.0,0.0688936019057679,13.08040157260218,0.0
01-09 23:00:00+01:00,0.0,0.0,11.250122934689848,0.0
01-10 00:00:00+01:00,0.0,0.0,9.862797083279633,0.0
01-10 01:00:00+01:00,0.0,0.0,8.036338639199998,0.0
01-10 02:00:00+01:00,0.0,0.0,6.608619712469768,0.0
01-10 03:00:00+01:00,0.0,0.0,5.783591103840128,0.0
01-10 04:00:00+01:00,0.0,0.0,4.910000570849864,0.0
01-10 05:00:00+01:00,0.0,0.0,4.551429658409906,0.0
01-10 06:00:00+01:00,0.0,0.0,4.681534997939874,0.0
01-10 07:00:00+01:00,0.0,0.0,4.997789778979705,0.0
01-10 08:00:00+01:00,0.0,0.0,1.4229490911195062,0.0
01-10 09:00:00+01:00,0.0,0.0,1.4403178849940128,0.0
01-10 10:00:00+01:00,0.0,0.0,1.4841508475234757,0.0
01-10 11:00:00+01:00,0.0,0.0,1.4170435747965169,0.0
01-10 12:00:00+01:00,0.0,0.0,1.3449048973394953,0.0
01-10 13:00:00+01:00,0.0,0.0,1.3535968581539966,0.0
01-10 14:00:00+01:00,0.0,0.0,1.3753384003580102,0.0
01-10 15:00:00+01:00,0.0,0.0,1.3819709161574996,0.0
01-10 16:00:00+01:00,0.0,0.0,3.8069481250147503,0.0
01-10 17:00:00+01:00,0.0,0.0,7.151596480830017,0.0
01-10 18:00:00+01:00,0.0,0.0,9.248055343454908,0.0
01-10 19:00:00+01:00,0.0,0.0,10.61373663145479,0.0
01-10 20:00:00+01:00,0.0,0.0,11.288923462365196,0.0
01-10 21:00:00+01:00,0.0,0.0,11.468151106875096,0.0
01-10 22:00:00+01:00,0.0,0.0,10.6904064431999,0.0
01-10 23:00:00+01:00,0.0,0.0,9.379403468265137,0.0
01-11 00:00:00+01:00,0.0,0.0,7.872833280884851,0.0
01-11 01:00:00+01:00,0.0,0.0,6.676171361579771,0.0
01-11 02:00:00+01:00,0.0,0.0,6.104869602509984,0.0
01-11 03:00:00+01:00,0.0,0.0,5.970010023239824,0.0
01-11 04:00:00+01:00,0.0,0.0,6.022548211529924,0.0
01-11 05:00:00+01:00,0.0,0.0,6.307272203790296,0.0
01-11 06:00:00+01:00,0.0,0.0,6.6240348009600565,0.0
01-11 07:00:00+01:00,0.0,0.0,7.1006913721998295,0.0
01-11 08:00:00+01:00,0.0,0.0,3.070060966375012,0.0
01-11 09:00:00+01:00,0.0,0.0,1.1741450535360127,0.0
01-11 10:00:00+01:00,0.0,0.0,1.2184002247194958,0.0
01-11 11:00:00+01:00,0.0,0.0,1.2179538308089537,0.0
01-11 12:00:00+01:00,0.0,0.0,1.1831500179809944,0.0
01-11 13:00:00+01:00,0.0,0.0,1.2068423949649645,0.0
01-11 14:00:00+01:00,0.0,0.0,1.5594115366146053,0.0
01-11 15:00:00+01:00,0.0,0.0,4.024735717964854,0.0
01-11 16:00:00+01:00,0.0,0.0,7.845200686069935,0.0
01-11 17:00:00+01:00,0.0,0.0,10.939545389054802,0.0
01-11 18:00:00+01:00,0.0,0.4002220410625152,15.638465213353207,0.0
01-11 19:00:00+01:00,0.0,1.035412107433391,21.34997089173407,0.0
01-11 20:00:00+01:00,0.0,1.4065962401318302,24.659416273456465,0.0
01-11 21:00:00+01:00,0.0,1.5362920779555231,25.80989655892965,0.0
01-11 22:00:00+01:00,0.0,1.3506349651257092,24.115886033494704,0.0
01-11 23:00:00+01:00,0.0,0.9478548364410266,20.462103007567347,0.0
01-12 00:00:00+01:00,0.0,0.4222806628647659,15.693212209933568,0.0
01-12 01:00:00+01:00,0.0,0.0095608732188238,11.949003011844724,0.0
01-12 02:00:00+01:00,0.0,0.0,11.353095232124703,0.0
01-12 03:00:00+01:00,0.0,0.0,11.091950411759909,0.0
01-12 04:00:00+01:00,0.0,0.0,10.99302264674994,0.0
01-12 05:00:00+01:00,0.0,0.0,11.171145296234892,0.0
01-12 06:00:00+01:00,0.0,0.2635567546826272,14.26180100032762,0.0
01-12 07:00:00+01:00,0.0,1.1206856153274958,22.04520007423482,0.0
01-12 08:00:00+01:00,0.0,0.3145140880330785,15.071909886522873,0.0
01-12 09:00:00+01:00,0.0,0.0,10.080584033344758,0.0
01-12 10:00:00+01:00,0.0,0.0,7.288089537224998,0.0
01-12 11:00:00+01:00,0.0,0.0,4.926503413749879,0.0
01-12 12:00:00+01:00,0.0,0.0,3.0759062867599307,0.0
01-12 13:00:00+01:00,0.0,0.0,2.666772540170035,0.0
01-12 14:00:00+01:00,0.0,0.0,3.3165310821447904,0.0
01-12 15:00:00+01:00,0.0,0.0,6.472800522144811,0.0
01-12 16:00:00+01:00,0.0,0.0,11.634333566620034,0.0
01-12 17:00:00+01:00,0.0,1.0407542139489925,21.508648290877336,0.0
01-12 18:00:00+01:00,0.0,1.7540695474179109,27.894983452543705,0.0
01-12 19:00:00+01:00,0.0,2.2139195154847067,32.00631497709154,0.0
01-12 20:00:00+01:00,0.0,2.2720167501646173,32.52054819752071,0.0
01-12 21:00:00+01:00,0.0,2.1618923117627915,31.52593751562474,0.0
01-12 22:00:00+01:00,0.0,1.7702998976434203,27.947459505105275,0.0
01-12 23:00:00+01:00,0.0,1.2071580869677456,22.82946446774492,0.0
01-13 00:00:00+01:00,0.0,0.6483223748873111,17.771984274187382,0.0
01-13 01:00:00+01:00,0.0,0.0865263825680501,12.714151594462006,0.0
01-13 02:00:00+01:00,0.0,0.0,11.235265258650005,0.0
01-13 03:00:00+01:00,0.0,0.0,10.74423575186968,0.0
01-13 04:00:00+01:00,0.0,0.0,10.705895118479914,0.0
01-13 05:00:00+01:00,0.0,0.0,11.115092810129934,0.0
01-13 06:00:00+01:00,0.0,0.1718497229863433,13.51283112078378,0.0
01-13 07:00:00+01:00,0.0,0.9661483337801826,20.73622402282405,0.0
01-13 08:00:00+01:00,0.0,0.0,12.055480925379946,0.0
01-13 09:00:00+01:00,0.0,0.0,9.392042425054871,0.0
01-13 10:00:00+01:00,0.0,0.0,7.307098154364814,0.0
01-13 11:00:00+01:00,0.0,0.0,5.420700599050022,0.0
01-13 12:00:00+01:00,0.0,0.0,4.279011261310033,0.0
01-13 13:00:00+01:00,0.0,0.0,4.238877363130157,0.0
01-13 14:00:00+01:00,0.0,0.0,4.718361393669671,0.0
01-13 15:00:00+01:00,0.0,0.0,7.042427166585031,0.0
01-13 16:00:00+01:00,0.0,0.0,11.223225684509895,0.0
