LoadLevel,Node_1_Node_6_eac1,Node_2_Node_3_eac1,Node_2_Node_6_eac1,Node_3_Node_4_eac1,Node_3_Node_6_eac1,Node_4_Node_5_eac1,Node_4_Node_6_eac1,Node_4_Node_9_eac1,Node_6_Node_7_eac1,Node_6_Node_8_cac2,Node_6_Node_8_eac1,Node_7_Node_8_eac1,Node_8_Node_9_eac1
03-19 09:00:00+01:00,0.2782727923399999,-0.0464307792421826,-0.1894948311578173,0.1507627835152707,-0.1031144978174534,0.2971256104,-0.1715626130601344,-0.1728839541245942,-0.0450936299064867,0.0017017400540535,0.0008508700270267,0.0687040323935132,0.0526862918245942
03-19 10:00:00+01:00,0.1780148578399992,-0.0488766167245541,-0.2002710919754459,0.1421411847801323,-0.1090757529546865,0.3,-0.1706450552035986,-0.193845565816269,-0.0711750337933897,-0.0286119409335614,-0.0143059704667806,0.0888800876066102,0.026590444416269
03-19 11:00:00+01:00,0.179090678433,-0.052806066977335,-0.207831109122665,0.1361721096024414,-0.1121510392597764,0.3,-0.1692208479463578,-0.2040984931512007,-0.0863885991241144,-0.0456058472164572,-0.0228029236082287,0.1010792441758856,0.0130306498512007
03-19 12:00:00+01:00,0.181092033175,-0.0582046465197268,-0.2081073913802731,0.1367126181505911,-0.109635937660318,0.3,-0.1676723395893582,-0.2048897342600505,-0.0905121943385644,-0.0497234693542563,-0.0248617346771281,0.1046911231614355,0.0104864167600505
03-19 13:00:00+01:00,0.1850923245139999,-0.0620794159406081,-0.2069627005593918,0.1417489903753483,-0.1069354257359565,0.3,-0.1687946882865597,-0.1986843990380919,-0.0829718935488442,-0.0399956519553754,-0.0199978259776879,0.0994605578511557,0.0198519476380918
03-19 14:00:00+01:00,0.195136428462,-0.0612258926197266,-0.1972312763802733,0.1491058171572581,-0.1008745712769848,0.3,-0.1688470641810246,-0.1842185646617171,-0.0663851979368971,-0.0203522378275894,-0.0101761189137946,0.0868576482631028,0.0373757184617171
03-19 15:00:00+01:00,0.3,-0.0480634045457948,-0.1782127381942125,0.1581705903607826,-0.0947767898565775,0.2936567696999999,-0.169939211367922,-0.1613181477712952,-0.0371710799369576,0.0133045004121685,0.0066522502060845,0.0640719326630424,0.0656751351712954
03-19 16:00:00+01:00,0.3,0.0473465231795775,-0.0401767606895843,0.2009052572057559,-0.0504577687161784,0.2909942081999999,-0.1634091122907311,-0.1206759775035128,0.0049760709990731,0.0607881452762919,0.0303940726381456,0.030528484299073,0.1035235642035107
03-19 17:00:00+01:00,0.3,0.1425433336071359,0.119068206492864,0.2573412377221265,0.0081071375250081,0.2903884599,-0.1547579204325724,-0.0718816083453009,0.0557842471607574,0.1172246820830292,0.0586123410415142,-0.0104109444392425,0.1472767999453009
03-19 18:00:00+01:00,0.3,0.0932217101838091,0.1690176197161909,0.3,0.0660675580522225,0.2925606700999999,-0.1379493314608329,-0.0379300226575829,0.0844594704310833,0.1434374350043333,0.071718717502166,-0.0370408087689166,0.1598303018575829
03-19 19:00:00+01:00,0.3,0.0763055045249719,0.169414991975028,0.3,0.0747905757208661,0.3,-0.1314070682093502,-0.029446609816545,0.0886740240609352,0.146776427283741,0.0733882136418698,-0.0412757690390647,0.159396402916545
03-19 20:00:00+01:00,0.3,0.0552332204214363,0.1681877101785636,0.3,0.0845085299083235,0.3,-0.1241186025687566,-0.0202741979781299,0.0928614786368756,0.1499932015875033,0.0749966007937514,-0.0455464669631244,0.1586821435781299
03-19 21:00:00+01:00,0.3,0.0585887489172177,0.1682907372827822,0.3,0.0828994503965797,0.3,-0.1253254122025653,-0.0218124771567956,0.0921445406852565,0.1494311534610264,0.0747155767305129,-0.0448223401147434,0.1587793579567956
03-19 22:00:00+01:00,0.3,0.0737284152334091,0.1671307828665908,0.3,0.0745563142943556,0.3,-0.131582764279233,-0.0301187637617134,0.0880283144116733,0.1460193896466927,0.0730096948233465,-0.0407803530883267,0.1589274312617134
03-19 23:00:00+01:00,0.3,0.0984687616527815,0.1643769833472184,0.2929236052243583,0.060350274738422,0.282354255,-0.1378145472114071,-0.0398522725642345,0.0821641258248913,0.1404203333795646,0.0702101666897813,-0.0354834803751086,0.1574998787642346
03-20 00:00:00+01:00,0.3,0.1278232663113321,0.1550718823886678,0.2604162944512215,0.0394696217701124,0.2607048512999999,-0.1331579677044285,-0.0409338233443498,0.0764552529591933,0.1320177775967729,0.066008888798386,-0.0321717684408067,0.1495608447443498
03-20 01:00:00+01:00,0.3,0.1536240713969571,0.1475811711030429,0.2327782357234067,0.0215754117035501,0.2423947575,-0.1293048385494664,-0.0419081882271268,0.0716354641724466,0.1249453517297857,0.0624726758648945,-0.0293623514275533,0.1429060038271268
03-20 02:00:00+01:00,0.3,0.175024678050116,0.1413679632498839,0.2098537098719169,0.0067329698081978,0.2272073587,-0.126108841313799,-0.042716380014284,0.0676376663157551,0.1190790927990207,0.0595395463995082,-0.0270320664742448,0.1373861128042841
03-20 03:00:00+01:00,0.3,0.18092650773469,0.1380891950653099,0.2014066228351633,0.0015962095095284,0.2213842972,-0.1246819821398302,-0.0428852237250063,0.0660847077058582,0.1167492993194326,0.0583746496597153,-0.0261587494841417,0.1351286809150063
03-20 04:00:00+01:00,0.3,0.1799621905608375,0.1355697698191572,0.1986392509751514,0.0003987512656861,0.2191451299,-0.1238504684102047,-0.0427521638146438,0.0654592579935206,0.1157402786940809,0.0578701393470404,-0.0258512128064793,0.1340626346146422
03-20 05:00:00+01:00,0.3,0.1809123205635247,0.1394629500364753,0.2032811891409731,0.0025191397425544,0.2228247294,-0.1251613884061922,-0.0429319714528347,0.0664815029981192,0.1173761923764771,0.0586880961882383,-0.0263621342618807,0.1357756087128347
03-20 06:00:00+01:00,0.3,0.1611767116612797,0.1466161627387202,0.229536219139441,0.0171557526618403,0.2430071255999999,-0.1305933224657699,-0.044882334394789,0.0703176204778274,0.1231057315113073,0.0615528657556541,-0.0285353485221724,0.140935303394789
03-20 07:00:00+01:00,0.3,0.1447166273717288,0.0665951951882637,0.2089632151554171,-0.0279615168936883,0.2694895746999999,-0.1515731471424017,-0.088612928902181,0.0382743210917401,0.0918375678869607,0.0459187839434802,-1.300170825985214e-05,0.1209002517021812
03-20 08:00:00+01:00,0.3,0.0555577588827475,-0.0686303754727524,0.1843812487226227,-0.0735324630898752,0.2970538395,-0.1703876277690452,-0.140320856008332,-0.0059935104830953,0.0461500651076178,0.0230750325538089,0.0378340564169046,0.0884932891083314
03-20 09:00:00+01:00,0.3,-0.0208105938602536,-0.1782526312597515,0.1579596593461203,-0.108429790576374,0.3,-0.1800471300236055,-0.1734313601302741,-0.0410987717713892,0.0113667634744422,0.0056833817372208,0.0687523848286107,0.0659802035302737
03-20 10:00:00+01:00,0.2264128797599994,-0.0356710674318987,-0.1972147708681012,0.1536889397042181,-0.1136409801961173,0.3,-0.1812863224622247,-0.1885486300335573,-0.0637093288037776,-0.0105212073751104,-0.0052606036875555,0.0889882385962223,0.0522510626335573
03-20 11:00:00+01:00,0.2145965511899999,-0.0290416544156346,-0.1777860599843653,0.1536236059561246,-0.1040032127817598,0.3,-0.1740171633088968,-0.1969110403349785,-0.0792628215878604,-0.0315230959514434,-0.0157615479757218,0.0991922974121395,0.0308559213349784
03-20 12:00:00+01:00,0.232206029713,-0.0259462780208816,-0.1630065907791184,0.1571928320180899,-0.0956979215089715,0.3,-0.1700189611430353,-0.1958234527388747,-0.0834285809544464,-0.0364295697377865,-0.0182147848688932,0.1023743903455535,0.0268204814388747
03-20 13:00:00+01:00,0.25060681922,-0.023765015308814,-0.1493983719911859,0.1662241604875694,-0.0877164070063834,0.3,-0.1696774055595185,-0.1870073588529126,-0.075333626605298,-0.0256834312211923,-0.0128417156105961,0.096948295394702,0.0375254368529127
03-20 14:00:00+01:00,0.266650984242,-0.014218964972718,-0.1259448170272819,0.1774741335524448,-0.0768537288651623,0.3,-0.1685616301191501,-0.1698067577284051,-0.0467072960530851,0.0011682945076595,0.0005841472538302,0.0707911281469148,0.0523083335284051
03-20 15:00:00+01:00,0.282690843325,-0.0018326977509972,-0.1119649043490027,0.1867279559295069,-0.0737269206905034,0.3,-0.1720001629738194,-0.1507369490966735,-0.0302052519676179,0.0274739241295278,0.0137369620647638,0.062479080532382,0.0840526165966736
03-20 16:00:00+01:00,0.3,0.0745186649178159,-0.0042917863378197,0.2235622687886039,-0.0401205233507878,0.3,-0.1698168105059682,-0.1125285986054279,0.0123540796693471,0.0771086407573871,0.0385543203786934,0.0296617809693471,0.1260208973054276
03-20 17:00:00+01:00,0.3,0.1861673492650368,0.1558698387149622,0.2732701465375789,0.0108295511774565,0.3,-0.1626716782028943,-0.069128781459526,0.0611054739927893,0.1295912897311578,0.0647956448655789,-0.0106636549072106,0.164497910359526
03-20 18:00:00+01:00,0.3,0.1776898502015962,0.2133948550984037,0.3,0.053418311631471,0.3,-0.1474362662763966,-0.0414518507334773,0.0891752995676397,0.1519310017905594,0.0759655008952794,-0.0388060732323602,0.1698332235334773
03-20 19:00:00+01:00,0.3,0.1620143648698968,0.2134789191301031,0.3,0.06131209698512,0.3,-0.1415159272611598,-0.033910583604062,0.0928399380448657,0.1547552747394638,0.0773776373697315,-0.0425378603551342,0.169288382004062
03-20 20:00:00+01:00,0.3,0.1387869857883694,0.2090519289116306,0.3,0.0699744597135689,0.3,-0.1350191552148229,-0.0263842326803762,0.0957878033814821,0.1566438232859291,0.0783219116429645,-0.0457793155185178,0.1679513515803761
03-20 21:00:00+01:00,0.3,0.1324604350378573,0.2035190584621427,0.3,0.069449154789166,0.3,-0.135413133908125,-0.0279715400931871,0.0942431548033127,0.1548256148932509,0.0774128074466248,-0.0445987228966872,0.1668134177931872
03-20 22:00:00+01:00,0.3,0.1347653105793626,0.1954658366206373,0.3,0.0629279024574108,0.3,-0.140304073156942,-0.0358571177211091,0.0893431763344445,0.1500601368577769,0.0750300684288879,-0.0402271789655555,0.1654274730211092
03-20 23:00:00+01:00,0.3,0.1441892868877233,0.1865178827122767,0.2920253268500664,0.0522506116976561,0.2868928303999999,-0.1433278705080492,-0.0428015199418843,0.083814644394555,0.1439966906982195,0.0719983453491097,-0.035724034905445,0.1623401992418844
03-21 00:00:00+01:00,0.3,0.1678685373514156,0.1720122900485843,0.2563005559247365,0.0307405913566814,0.2621191726,-0.1371324039354491,-0.0434323278398143,0.0771952274985448,0.1340347949541797,0.0670173974770899,-0.0320210944014551,0.1526486497398143
03-21 01:00:00+01:00,0.3,0.1881317256164738,0.1614334122835261,0.2282194639990276,0.0135564120474471,0.2428348621,-0.1324698559638071,-0.0440354502371651,0.0720585537938807,0.1263443070155229,0.0631721535077613,-0.0291226388061193,0.1452166428371651
03-21 02:00:00+01:00,0.3,0.1972115295002304,0.1506367562097683,0.2074146521204999,0.00181873938973,0.227868828,-0.1282701030330148,-0.0440966248464855,0.0680139920789266,0.120143416331706,0.0600717081658531,-0.0269313529110734,0.1390419698364856
03-21 03:00:00+01:00,0.3,0.1941154088204805,0.1429261097795137,0.1990432431143782,-0.0017736312238977,0.2210747816,-0.1257322503644093,-0.0436824758212124,0.066114773703316,0.1170759070852628,0.0585379535426314,-0.0259997186266839,0.1357969681512103
03-21 04:00:00+01:00,0.3,0.1942211051323593,0.1388489669876362,0.1934366961967814,-0.004544574574422,0.2167739011,-0.1243063660538046,-0.0435467729494139,0.0649305657716304,0.1152063290385213,0.0576031645192605,-0.0253918930083695,0.1338692317294124
03-21 05:00:00+01:00,0.3,0.1984070000474913,0.1403940595625064,0.1927001169828993,-0.005607460315408,0.2166860602999999,-0.1246431683508682,-0.0438001484662324,0.064942972059462,0.1153145147178476,0.0576572573589235,-0.0253428863905379,0.1340860069162331
03-21 06:00:00+01:00,0.3,0.2049029887436302,0.1425371283563688,0.1949533979678664,-0.0074267421342361,0.2218579973999999,-0.1274159303305934,-0.0473940007015401,0.0645828267899343,0.1149059755277379,0.0574529877638687,-0.0250580054800656,0.1334348329715409
03-21 07:00:00+01:00,0.3,0.1226904135346889,0.0140803898253067,0.1546203507118292,-0.0519582802171402,0.2281700581999999,-0.1356064293577477,-0.0900566503304229,0.024775578915775,0.0685889435030997,0.0342944717515498,0.0057047213157749,0.0943275079304246
03-21 08:00:00+01:00,0.3,0.0310064696223901,-0.1302830835323967,0.1191570180251829,-0.1023586238327927,0.2460484526,-0.1512421041403335,-0.1396816321344835,-0.0221159299622165,0.0201439783911333,0.0100719891955662,0.0457638814377834,0.0606018207344831
03-21 09:00:00+01:00,0.2354436917700003,0.0065328667067153,-0.1791897754067153,0.117349665541217,-0.1227262836245016,0.2754569087,-0.1653882536816366,-0.1763569286771459,-0.0557689545318367,-0.012473757327347,-0.0062368786636728,0.0758573334681632,0.0399306406771459
03-21 10:00:00+01:00,0.1763040179399995,0.0056110461812172,-0.1930212659812172,0.1237290432893036,-0.1314863670780863,0.2986102197999999,-0.1759454273643802,-0.198009229046316,-0.0770107946648117,-0.0303166584992482,-0.0151583292496242,0.0965682804351882,0.0324301539463161
03-21 11:00:00+01:00,0.165536154036,0.0049580673384049,-0.191881098638405,0.1216039948832108,-0.1303997660948059,0.3,-0.1738023213731112,-0.2068090379436778,-0.0914487212051887,-0.0464102390607562,-0.0232051195303784,0.1081666823948112,0.0195936343436778
03-21 12:00:00+01:00,0.160333807286,0.0074502158746063,-0.1845364671746063,0.1219519267116477,-0.1267494193870414,0.3,-0.1712820187350601,-0.2093568887532921,-0.0940293466252441,-0.0519882207409752,-0.0259941103704877,0.1085513819747558,0.0115761601532921
03-21 13:00:00+01:00,0.160330691044,0.0127356865112276,-0.1753698360112277,0.1272443955143264,-0.1232810672630987,0.3,-0.1719885476437785,-0.2038564898418949,-0.084212562166872,-0.0420196816274895,-0.0210098408137447,0.1000565422331279,0.0179873854418949
03-21 14:00:00+01:00,0.1731727790259999,0.0212764959875131,-0.1542095296875131,0.1340322581562782,-0.1134446011187651,0.2945330337,-0.1688536121867482,-0.1880025191569735,-0.0662074196675749,-0.0234250345103006,-0.0117125172551507,0.084670482932425,0.0311246165569735
03-21 15:00:00+01:00,0.2359372377399982,0.0330705732449107,-0.1293566625449107,0.1421292866773068,-0.102773061652396,0.2814860893,-0.1659106004126135,-0.1611035951100796,-0.0387265277299887,0.008796496280045,0.0043982481400226,0.0635876017700112,0.0591894656100796
03-21 16:00:00+01:00,0.3,0.0883506541193063,-0.0406534893193091,0.1735740399218322,-0.0712776532725259,0.2739256048,-0.1619420149055396,-0.121026619872628,0.0013405589218041,0.0569851657672155,0.0284925828836076,0.033604890221804,0.1019622885726272
03-21 17:00:00+01:00,0.3,0.1848932895640277,0.1153821061559672,0.2253205495220632,-0.0155252406780354,0.2705878842999999,-0.1524692739598157,-0.0731899837181211,0.0498999306297317,0.1107277996389262,0.0553638998194628,-0.0056450211702682,0.1435349355181208
03-21 18:00:00+01:00,0.3,0.2149480770387196,0.2006094524612803,0.2635896052738931,0.0262655964548269,0.2732424705000001,-0.1450443059550629,-0.046770206271044,0.0804903414330065,0.1404397186920262,0.0702198593460125,-0.0329606879669934,0.1606212356710439
03-21 19:00:00+01:00,0.3,0.1894130851721917,0.2066507109278082,0.2887372815497529,0.0430605980324435,0.2895362038999999,-0.1481653524442629,-0.0456577058059841,0.084938584649426,0.1467302025977046,0.0733651012988527,-0.0357015003505739,0.1662977908059841
03-21 20:00:00+01:00,0.3,0.1477580686921318,0.2002749282078682,0.3,0.0596375844591799,0.3,-0.1427718116556151,-0.0381062597214306,0.0889598147330613,0.1502612568522457,0.0751306284261229,-0.0395264365669386,0.1665925110214306
03-21 21:00:00+01:00,0.3,0.1249127087908773,0.1901728744091226,0.3,0.0643255618773094,0.3,-0.1392558285920177,-0.0355353037444125,0.088740793159202,0.1490202281568072,0.0745101140784038,-0.0399735471407979,0.1642496440444126
03-21 22:00:00+01:00,0.3,0.1219970734579254,0.1823075346420745,0.3,0.0605398196990872,0.2928953918999999,-0.1420951352256845,-0.040734966605479,0.0851451162350686,0.1453168703802749,0.0726584351901367,-0.0368946303649314,0.1627747132054791
03-21 23:00:00+01:00,0.3,0.1354867376854138,0.1708478884145861,0.2766445334517314,0.0461552234336833,0.2740653739,-0.1382864158320694,-0.041844673916199,0.0802038493294566,0.1381051480378262,0.0690525740189136,-0.0339900564705433,0.156038579716199
03-22 00:00:00+01:00,0.3,0.170460460351731,0.1606940169482689,0.2391803613754182,0.0218991144563137,0.2492455227,-0.1330633900174009,-0.0431654531071808,0.0736704890167402,0.1285182743069597,0.0642591371534803,-0.0301818120832597,0.1470177542071808
03-22 01:00:00+01:00,0.3,0.1809853301055584,0.146258435474433,0.2124570645387153,0.007012958596843,0.2298918418,-0.1275259463890641,-0.0431700587722205,0.0684295250820315,0.120456872440125,0.0602284362200624,-0.0273587423479684,0.138958326202219
03-22 02:00:00+01:00,0.3,0.1483918103109947,0.1207993412689993,0.1999627858271592,0.0063369890238355,0.2165522127999999,-0.1202239993740977,-0.040733569398743,0.0644686389655349,0.1135064140221391,0.0567532070110695,-0.025761449684465,0.1309636580487436
03-22 03:00:00+01:00,0.3,0.1226100911328203,0.1022962205671735,0.1922996257511149,0.0068924348117054,0.2077081834,-0.1150179399856672,-0.0388627399632178,0.0618061196673168,0.1087523563972663,0.0543761781986331,-0.0247389567526832,0.1254078163832163
03-22 04:00:00+01:00,0.3,0.0983664642053508,0.0882751034446472,0.189679678084928,0.0096668368604227,0.2029196955999999,-0.1112996711577626,-0.0372201433573092,0.0602745808839014,0.1058185264956048,0.0529092632478025,-0.0242752922660985,0.1217700165073089
03-22 05:00:00+01:00,0.3,0.0791917566411324,0.081613708208865,0.1936190150757885,0.0148132604853438,0.2037568864999999,-0.1099019390583597,-0.0360738566658516,0.0603375648508361,0.105512335083344,0.052756167541672,-0.0245611378491638,0.1209725593658522
03-22 06:00:00+01:00,0.3,0.057922842286168,0.0699610118638265,0.1959424267233678,0.0176792534328001,0.2058069728,-0.1092045766275041,-0.0378646179491279,0.0588743338858755,0.1027726870155014,0.0513863435077509,-0.0240785714441244,0.1172175232791279
03-22 07:00:00+01:00,0.2254747729400012,0.0118348423240711,-0.0108994018240711,0.1588411047888213,-0.0131836890447502,0.2050645594999999,-0.1091634572765756,-0.0737697037346032,0.0185454187326571,0.053951968594629,0.026975984297315,0.0059018522726571,0.0740132701946033
03-22 08:00:00+01:00,0.1523303906099982,-0.0075375880924243,-0.0994052773075756,0.1153399918430812,-0.0625013908255056,0.2137428654,-0.118963538021055,-0.1219345791358634,-0.0304177959960193,0.0001535724479224,7.678622396062318e-05,0.0457226767739806,0.0325941063658634
03-22 09:00:00+01:00,0.1317759712800016,-0.0260747168474499,-0.1728609068525501,0.0957725920071914,-0.1022032461446413,0.2373356237,-0.1365103046129758,-0.1632764761798327,-0.0646592481674528,-0.0335007418218084,-0.0167503709109043,0.0760509086125471,0.0109663193998327
03-22 10:00:00+01:00,0.1101071046699977,-0.025288224326233,-0.2076796783737669,0.0904261319764951,-0.1258090067527282,0.2597679027,-0.1508730875498557,-0.1916472849736491,-0.0858451523237643,-0.0531992110550594,-0.0265996055275293,0.0955182215762356,-0.0005160889263508
03-22 11:00:00+01:00,0.0880061873699998,-0.0224815727203568,-0.224424565679643,0.0847429949692272,-0.1383755907595841,0.2685061384,-0.1567460649254543,-0.2060211708053184,-0.0995965630949543,-0.0660303446998183,-0.033015172349909,0.1081258792050457,-0.0077012714946816
03-22 12:00:00+01:00,0.0877283106900003,-0.0206901447911856,-0.2300245163088143,0.0821286834924311,-0.1430046051436168,0.2699146611,-0.1585838810404816,-0.2091452039670872,-0.1030316549247018,-0.068549727058807,-0.0342748635294036,0.1117039029752981,-0.0079903539329127
03-22 13:00:00+01:00,0.1456091330400001,-0.0194757725226651,-0.2340403217773348,0.0874938733508924,-0.1462889949235576,0.2743160943,-0.1644004170369748,-0.2052992001121326,-0.0937490292225524,-0.0554735130502096,-0.0277367565251049,0.1059525981774475,0.0055975727121326
03-22 14:00:00+01:00,0.2315259359399988,-0.01933820863022,-0.23008971406978,0.0954145093078558,-0.1437240383980758,0.2722279227,-0.1674270971159672,-0.1908715980761774,-0.0745470902734035,-0.0316736428536144,-0.0158368214268065,0.0920246086265964,0.0274998991761775
03-22 15:00:00+01:00,0.3,0.0011274727715611,-0.1883988372215674,0.10913105244172,-0.1261629612001589,0.2601562892,-0.1628291286761939,-0.161633634182086,-0.0454904858611304,0.0017205304754772,0.0008602652377381,0.0693110603388695,0.0556320879820849
03-22 16:00:00+01:00,0.3,0.0736162367938922,-0.0612960580638939,0.1507049828101013,-0.077672157106209,0.2531004665,-0.15244473208597,-0.1186843960039286,-0.0035827575651528,0.0473353254193885,0.0236676627096938,0.0349587147348471,0.0901429237039296
03-22 17:00:00+01:00,0.3,0.1631667622309527,0.0925440712190414,0.2054997647970685,-0.0198873336361156,0.2517259863999999,-0.1433528532252538,-0.0706906926776776,0.0456801726725256,0.1019433663701013,0.0509716831850505,-0.0048056550274743,0.1323765203776777
03-22 18:00:00+01:00,0.3,0.1213845758678903,0.1464790382321096,0.2536138416570972,0.0369604042207946,0.2549363859,-0.1307883478700897,-0.0404917869728131,0.0744412407332592,0.129087372373036,0.0645436861865178,-0.0309822533667407,0.1467152810728131
03-22 19:00:00+01:00,0.3,0.0872921616908704,0.1537298471091295,0.2860367684168879,0.0588404838939842,0.2757779911999999,-0.134642617340066,-0.0389505995430461,0.0802542439590067,0.1371649817560269,0.0685824908780133,-0.0346532523409932,0.1538580958430461
03-22 20:00:00+01:00,0.3,0.0518990712565571,0.1550869554434428,0.3,0.0774417680006834,0.3,-0.1294186739994874,-0.029672040714641,0.0865218140349488,0.1435446073397963,0.0717723036698972,-0.0400673414650512,0.156261196214641
03-22 21:00:00+01:00,0.3,0.0496031825076409,0.1535077221923591,0.3,0.0775368902077518,0.3,-0.1293473323441854,-0.0298877671959296,0.0861938109794187,0.1431158471176746,0.0715579235588367,-0.0398433120205812,0.1559248901959296
03-22 22:00:00+01:00,0.3,0.059491104701939,0.1535792038980609,0.3,0.0726405835810709,0.2917296914,-0.1330195623141968,-0.0346158127849376,0.0839552408764197,0.1413345025456797,0.0706672512728389,-0.0375987972235802,0.1561698508849376
03-22 23:00:00+01:00,0.3,0.0800297538881421,0.1507511121118579,0.2869100988643097,0.0604858644638337,0.275619134,-0.1339544134423178,-0.0385007109933723,0.0801469503404819,0.1368417120819277,0.0684208560409635,-0.034694355459518,0.1533420167933724
03-23 00:00:00+01:00,0.3,0.1216047162971673,0.1406373350028326,0.2450308596305282,0.032955865186638,0.2481579487,-0.1284273883791011,-0.0401383331903705,0.0729434920429101,0.1263353356916415,0.0631676678458187,-0.0304556532570898,0.1435374784903705
03-23 01:00:00+01:00,0.3,0.1561099027333266,0.1337500896666734,0.2123185738955404,0.0111117750777856,0.2269400075999999,-0.1243652773763733,-0.0415494947280861,0.0673985608220125,0.1183009049040496,0.0591504524520239,-0.0271597756679874,0.1361078312180861
03-23 02:00:00+01:00,0.3,0.1796666595225601,0.1319981093774398,0.1939905875788809,-0.00183459017632,0.2155352311,-0.1226200598690406,-0.0426147377520784,0.0644619447731541,0.114157625012616,0.0570788125063081,-0.0253444015268458,0.1324210840520784
03-23 03:00:00+01:00,0.3,0.1802899475182151,0.1269884319517821,0.1867676194528013,-0.0054860191245861,0.2100500831,-0.1208442765014402,-0.0424715758457585,0.0629559321513941,0.1117903398695757,0.0558951699347877,-0.0245649358086058,0.1299924438057577
03-23 04:00:00+01:00,0.3,0.1744167753782994,0.1235383908216985,0.1860605125229833,-0.0048494604746839,0.2088343399999999,-0.1199249156828773,-0.0420718050941393,0.0625695582851628,0.1110553398126504,0.0555276699063252,-0.0244447500448371,0.1290861134241386
03-23 05:00:00+01:00,0.3,0.1771491894177112,0.1321513515422853,0.1959031257683767,-0.0004736936806654,0.2167185439999999,-0.1227947238657337,-0.0424997236658895,0.0647659947596985,0.1145849497107932,0.0572924748553962,-0.0255333985703014,0.1327991169958881
03-23 06:00:00+01:00,0.3,0.1581253896948585,0.1442144382051414,0.2288295462788598,0.0170802639559983,0.2424601720999999,-0.1302082684572882,-0.0450624721638519,0.0698866497719788,0.1223864843679145,0.0611932421839584,-0.0283384219280211,0.1400875438638519
03-23 07:00:00+01:00,0.3,0.1701432264963273,0.0921820047036726,0.2209681233820428,-0.0236169434457153,0.2792747687999999,-0.1558177846980632,-0.088672039919894,0.0432986365385567,0.0983713669542245,0.0491856834771127,-0.0034658504614432,0.1266365269198939
03-23 08:00:00+01:00,0.3,0.1411236169300955,-0.0059729819000924,0.1962289781785383,-0.0745437963984427,0.3,-0.1785509586604185,-0.1373738037610431,0.004246571957292,0.0614725471891673,0.0307362735945836,0.032050484057292,0.1043698916610432
03-23 09:00:00+01:00,0.3,0.088394701624974,-0.1107742698249738,0.16065001561411,-0.118046864029136,0.3,-0.1889414077806705,-0.1735747768052193,-0.0320737630706827,0.0242187475572684,0.0121093737786342,0.0632473618293172,0.07865365190522
03-23 10:00:00+01:00,0.3,0.0445790002880356,-0.1847236002380405,0.1380938985674143,-0.1454385669693786,0.3,-0.1953876118316675,-0.196613164400918,-0.0572021577655832,-0.0006633057823337,-0.0003316528911666,0.0853886705344167,0.0628223361009163
03-23 11:00:00+01:00,0.3,0.0136259341906381,-0.232324721610644,0.1224815470063864,-0.1616961148357482,0.3,-0.1978230530058022,-0.2102574080878113,-0.0727088401731694,-0.0170773688526791,-0.0085386844263398,0.0983899047268305,0.0511586631878114
03-23 12:00:00+01:00,0.3,0.0018256354182347,-0.2488460551382412,0.117595049049513,-0.1668101878012783,0.3,-0.1986045465069039,-0.2151635011435829,-0.0768596703980595,-0.022321778232239,-0.0111608891161195,0.1013383942019404,0.0461654365435819
03-23 13:00:00+01:00,0.3,0.0105868208721718,-0.2268871892921734,0.1270131347530397,-0.1565515366308678,0.3,-0.1967968616938001,-0.2086908945531601,-0.0694820995081199,-0.0150692890724795,-0.0075346445362399,0.0948048435918801,0.0504039514531607
03-23 14:00:00+01:00,0.3,0.0221113298784664,-0.1876094431984709,0.1405711176200136,-0.1361286270715472,0.3,-0.1899534188161683,-0.192150820863818,-0.055390875980883,-0.0013588612035325,-0.0006794306017665,0.0822370257191169,0.0593229191638177
03-23 15:00:00+01:00,0.3,0.0617958986792639,-0.102273214289268,0.1731206224484078,-0.0990800921991438,0.3,-0.1825104581796127,-0.1625903930719794,-0.0275831844182886,0.0292057885668445,0.0146028942834222,0.0596283944817113,0.0829788141719781
03-23 16:00:00+01:00,0.3,0.1246115656365998,0.0243915275433988,0.2225631508326337,-0.0460447644560339,0.3,-0.1736355426124212,-0.1201740235549449,0.0143377053449922,0.0758581044199684,0.0379290522099843,0.0259047572449922,0.119406971654945
03-23 17:00:00+01:00,0.3,0.1413696679385106,0.1466549668614894,0.2877465190201049,0.0270851439384042,0.3,-0.1595277164337618,-0.0681760079461332,0.0633918054208761,0.128996978163503,0.0644984890817539,-0.0144645967791238,0.1588324101461333
03-23 18:00:00+01:00,0.3,0.089196752232839,0.1795862084671609,0.3,0.0751257628616878,0.3,-0.1311556778537342,-0.0269770161151139,0.0911115694678734,0.1499815850714941,0.0749907925357465,-0.0429288635321264,0.1618174491151139
03-23 19:00:00+01:00,0.3,0.0535029371295326,0.1710360090704674,0.3,0.0872725374822122,0.3,-0.1220455968883412,-0.0170420711043387,0.0948052836463342,0.1518470987453374,0.075923549372668,-0.0473034887536657,0.1591508435043387
03-23 20:00:00+01:00,0.3,0.0175031223835809,0.163199376016419,0.3,0.1000480228191555,0.3,-0.112463982885633,-0.0061969035999432,0.0988450119385636,0.1542483800742538,0.0771241900371262,-0.0518622803614363,0.1569041958999432
