LoadLevel,vTotalCCost,vTotalECost,vTotalGCost,vTotalRCost
01-04 07:00:00+01:00,0.0,0.0,0.0199721248638597,0.0
01-04 08:00:00+01:00,0.0,0.0,0.0091373852859898,0.0
01-04 09:00:00+01:00,0.0,0.0,0.001827749404845,0.0
01-04 10:00:00+01:00,0.0,0.0,0.0007974551229,0.0
01-04 11:00:00+01:00,0.0,0.0,6.234853604978191e-06,0.0
01-04 12:00:00+01:00,0.0,0.0,0.0,0.0
01-04 13:00:00+01:00,0.0,0.0,0.00020537100111,0.0
01-04 14:00:00+01:00,0.0,0.0,0.001644691136805,0.0
01-04 15:00:00+01:00,0.0,0.0,0.003665320917615,0.0
01-04 16:00:00+01:00,0.0,0.0,0.0145693827382348,0.0
01-04 17:00:00+01:00,0.0,0.0,0.0248699422335751,0.0
01-04 18:00:00+01:00,0.0,0.0,0.0326581674061499,0.0
01-04 19:00:00+01:00,0.0,0.0,0.0383916726358028,0.0
01-04 20:00:00+01:00,0.0,0.0,0.0417357851742425,0.0973621880000003
01-04 21:00:00+01:00,0.0,0.0,0.0432546519858009,0.1474805029999998
01-04 22:00:00+01:00,0.0,0.0,0.0421434381368819,0.0654555800000006
01-04 23:00:00+01:00,0.0,0.0,0.0384530922483851,0.0
01-05 00:00:00+01:00,0.0,0.0,0.0326900171614349,0.0
01-05 01:00:00+01:00,0.0,0.0,0.0279917765378901,0.0
01-05 02:00:00+01:00,0.0,0.0,0.0249778304900248,0.0
01-05 03:00:00+01:00,0.0,0.0,0.0238628086406698,0.0
01-05 04:00:00+01:00,0.0,0.0,0.0239216986273498,0.0
01-05 05:00:00+01:00,0.0,0.0,0.0253213714622098,0.0
01-05 06:00:00+01:00,0.0,0.0,0.02888616377301,0.0
01-05 07:00:00+01:00,0.0,0.0,0.0344279036821999,0.0
01-05 08:00:00+01:00,0.0,0.0,0.0241105692498447,0.0
01-05 09:00:00+01:00,0.0,0.0,0.01592045538495,0.0680870640000003
01-05 10:00:00+01:00,0.0,0.0,0.0108042535930048,0.2305076820000001
01-05 11:00:00+01:00,0.0,0.0,0.0063918383216248,0.1824454450000001
01-05 12:00:00+01:00,0.0,0.0,0.0042334003380149,0.068565291
01-05 13:00:00+01:00,0.0,0.0,0.0048070544507996,0.0370661760000001
01-05 14:00:00+01:00,0.0,0.0,0.007648510692105,0.0
01-05 15:00:00+01:00,0.0,0.0,0.0128702990863197,0.0
01-05 16:00:00+01:00,0.0,0.0,0.0247665077922001,0.0
01-05 17:00:00+01:00,0.0,0.0,0.0350408973714948,0.0
01-05 18:00:00+01:00,0.0,0.0,0.0392791356679268,0.0017734610000003
01-05 19:00:00+01:00,0.0,0.0,0.0407788075624136,0.057602759
01-05 20:00:00+01:00,0.0,0.0,0.0419190842155985,0.0625544400000005
01-05 21:00:00+01:00,0.0,0.0,0.0438506949051263,0.0994903400000002
01-05 22:00:00+01:00,0.0,0.0,0.0432370243003426,0.0
01-05 23:00:00+01:00,0.0,0.0,0.04030091913092,0.0
01-06 00:00:00+01:00,0.0,0.0,0.0360807402117101,0.0
01-06 01:00:00+01:00,0.0,0.0,0.0301109209949199,0.0
01-06 02:00:00+01:00,0.0,0.0,0.0249198610407297,0.0
01-06 03:00:00+01:00,0.0,0.0,0.0213517800648448,0.0
01-06 04:00:00+01:00,0.0,0.0,0.0200085572080648,0.0
01-06 05:00:00+01:00,0.0,0.0,0.0200042740971299,0.0
01-06 06:00:00+01:00,0.0,0.0,0.0211620109289397,0.0
01-06 07:00:00+01:00,0.0,0.0,0.0226852883904901,0.0
01-06 08:00:00+01:00,0.0,0.0,0.0074850840712949,0.0
01-06 09:00:00+01:00,0.0,0.0,0.001018867000305,0.0
01-06 10:00:00+01:00,0.0,0.0,0.000747472677645,0.0
01-06 11:00:00+01:00,0.0,0.0,0.000265395782445,0.0
01-06 12:00:00+01:00,0.0,0.0,0.0,0.0
01-06 13:00:00+01:00,0.0,0.0,0.0,0.0
01-06 14:00:00+01:00,0.0,0.0,0.001242613226745,0.0
01-06 15:00:00+01:00,0.0,0.0,0.0032139296108548,0.0
01-06 16:00:00+01:00,0.0,0.0,0.014265156267555,0.0
01-06 17:00:00+01:00,0.0,0.0,0.02446432267968,0.0
01-06 18:00:00+01:00,0.0,0.0,0.0296860561464001,0.0
01-06 19:00:00+01:00,0.0,0.0,0.0334198823478499,0.0
01-06 20:00:00+01:00,0.0,0.0,0.0357732640072463,0.0
01-06 21:00:00+01:00,0.0,0.0,0.0387459336024087,0.0523546820000003
01-06 22:00:00+01:00,0.0,0.0,0.03918624368912,0.0011232820000001
01-06 23:00:00+01:00,0.0,0.0,0.0353300188619349,0.0
01-07 00:00:00+01:00,0.0,0.0,0.0293156083084049,0.0
01-07 01:00:00+01:00,0.0,0.0,0.0238704817280397,0.0
01-07 02:00:00+01:00,0.0,0.0,0.0201550256137499,0.0
01-07 03:00:00+01:00,0.0,0.0,0.0185029119849748,0.0
01-07 04:00:00+01:00,0.0,0.0,0.0181566550328999,0.0
01-07 05:00:00+01:00,0.0,0.0,0.0186401150032498,0.0
01-07 06:00:00+01:00,0.0,0.0,0.0231025657543799,0.0
01-07 07:00:00+01:00,0.0,0.0,0.030382072715765,0.0
01-07 08:00:00+01:00,0.0,0.0,0.0187345347833248,0.2478527689999998
01-07 09:00:00+01:00,0.0,0.0,0.0102705048914097,0.4767874130000005
01-07 10:00:00+01:00,0.0,0.0,0.0039016390048048,0.6245296389999999
01-07 11:00:00+01:00,0.0,0.0,0.00097921474827,0.640698858
01-07 12:00:00+01:00,0.0,0.0,0.00047427439812,0.5752770429999998
01-07 13:00:00+01:00,0.0,0.0,0.00124252309239,0.5440267599999998
01-07 14:00:00+01:00,0.0,0.0,0.0046036394372399,0.3986665150000001
01-07 15:00:00+01:00,0.0,0.0,0.01273477489179,0.2820586409999998
01-07 16:00:00+01:00,0.0,0.0,0.0256852986225199,0.2392538630000001
01-07 17:00:00+01:00,0.0,0.0,0.03630662207068,0.2998124560000004
01-07 18:00:00+01:00,0.0,0.0,0.0407130357570504,0.5849131550000003
01-07 19:00:00+01:00,0.0,0.0,0.0434860418461548,0.746621636
01-07 20:00:00+01:00,0.0,0.0,0.0444552098661537,0.7718360689999998
01-07 21:00:00+01:00,0.0,0.0,0.0443541575257215,0.6904592850000002
01-07 22:00:00+01:00,0.0,0.0,0.0411684651099383,0.4123208550000001
01-07 23:00:00+01:00,0.0,0.0,0.0375559691518698,0.1146167430000005
01-08 00:00:00+01:00,0.0,0.0,0.0325055815852899,0.0
01-08 01:00:00+01:00,0.0,0.0,0.0284467464212299,0.0
01-08 02:00:00+01:00,0.0,0.0,0.0269358491829,0.0
01-08 03:00:00+01:00,0.0,0.0,0.02647817446507,0.0
01-08 04:00:00+01:00,0.0,0.0,0.0263873072751949,0.0
01-08 05:00:00+01:00,0.0,0.0,0.02781284130261,0.0
01-08 06:00:00+01:00,0.0,0.0,0.0328963770677951,0.0
01-08 07:00:00+01:00,0.0,0.0,0.0423967518053779,0.111051707
01-08 08:00:00+01:00,0.0,0.0,0.03361479361509,0.5104075680000003
01-08 09:00:00+01:00,0.0,0.0,0.0230301553504498,0.6155889739999998
01-08 10:00:00+01:00,0.0,0.0,0.0162896332752749,0.6975866230000005
01-08 11:00:00+01:00,0.0,0.0,0.011314601131605,0.6436617849999998
01-08 12:00:00+01:00,0.0,0.0,0.0088849656956848,0.5400571660000003
01-08 13:00:00+01:00,0.0,0.0,0.0101557993082848,0.4986076880000001
01-08 14:00:00+01:00,0.0,0.0,0.0132451556151597,0.3447517630000002
01-08 15:00:00+01:00,0.0,0.0,0.0219315731993997,0.2783866180000005
01-08 16:00:00+01:00,0.0,0.0,0.03534278270622,0.2313593809999997
01-08 17:00:00+01:00,0.0,0.0,0.0456615467956908,0.3083604170000004
01-08 18:00:00+01:00,0.0,0.0,0.0503051527870658,0.6154179580000002
01-08 19:00:00+01:00,0.0,0.0,0.0528110751106823,0.7841995670000002
01-08 20:00:00+01:00,0.0,0.0,0.0524901609836817,0.807117671
01-08 21:00:00+01:00,0.0,0.0,0.0497831525073265,0.7299294290000002
01-08 22:00:00+01:00,0.0,0.0,0.0433189312169643,0.4460107440000005
01-08 23:00:00+01:00,0.0,0.0,0.0369160156143926,0.119264718
01-09 00:00:00+01:00,0.0,0.0,0.03036943557069,0.0
01-09 01:00:00+01:00,0.0,0.0,0.02432959116381,0.0
01-09 02:00:00+01:00,0.0,0.0,0.0217944744377399,0.0
01-09 03:00:00+01:00,0.0,0.0,0.0202238672857048,0.0
01-09 04:00:00+01:00,0.0,0.0,0.0199044674892898,0.0
01-09 05:00:00+01:00,0.0,0.0,0.0212438279260349,0.0
