Period,Scenario,LoadLevel,Area,Node,Technology,GWh
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_1,CCGT,0.0
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_1,OCGT,0.0
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_1,Solar,0.0
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_1,Wind,0.0
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_1,ENS,0.0
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_1,EnergyDemand,-2.9226295732500005
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_1,PowerFlowOut,-0.5341365517499987
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_1,PowerFlowIn,0.0
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_2,CCGT,25.87125849704972
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_2,OCGT,0.0
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_2,Solar,0.0
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_2,Wind,0.0
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_2,CCGT,0.0
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_2,OCGT,0.0
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_2,Solar,0.0
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_2,Wind,0.0
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_2,ENS,0.0
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_2,EnergyDemand,-7.0947618363
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_2,PowerFlowOut,-14.349440771436806
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_2,PowerFlowIn,-4.427055889312918
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_3,CCGT,0.0
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_3,OCGT,0.0
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_3,Solar,1.8384755625000002
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_3,Wind,0.0
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_3,CCGT,0.0
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_3,OCGT,0.0
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_3,Solar,0.0
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_3,Wind,0.0
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_3,ENS,0.0
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_3,EnergyDemand,-21.149108775000002
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_3,PowerFlowOut,0.0
2030,sc01,07-15 18:00:00+02:00,Area_1,Node_3,PowerFlowIn,19.310633212499724
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_1,CCGT,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_1,OCGT,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_1,Solar,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_1,Wind,0.8634327625
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_1,CCGT,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_1,OCGT,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_1,Solar,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_1,Wind,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_1,ENS,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_1,EnergyDemand,-0.43307599389999996
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_1,PowerFlowOut,-0.43035676859999983
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_1,PowerFlowIn,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_2,CCGT,3.538952059940036
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_2,OCGT,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_2,Solar,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_2,Wind,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_2,CCGT,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_2,OCGT,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_2,Solar,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_2,Wind,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_2,ENS,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_2,EnergyDemand,-1.04647140334
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_2,PowerFlowOut,-2.0845388767500257
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_2,PowerFlowIn,-0.40794177985001134
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_3,CCGT,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_3,OCGT,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_3,Solar,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_3,Wind,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_3,CCGT,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_3,OCGT,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_3,Solar,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_3,Wind,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_3,ENS,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_3,EnergyDemand,-2.9228374252
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_3,PowerFlowOut,0.0
2030,sc01,07-22 22:00:00+02:00,Area_1,Node_3,PowerFlowIn,2.922837425200037
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_1,CCGT,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_1,OCGT,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_1,Solar,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_1,Wind,0.36669636250000004
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_1,CCGT,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_1,OCGT,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_1,Solar,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_1,Wind,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_1,ENS,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_1,EnergyDemand,-0.35577996545
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_1,PowerFlowOut,-0.010916397050000137
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_1,PowerFlowIn,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_2,CCGT,2.299566559680038
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_2,OCGT,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_2,Solar,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_2,Wind,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_2,CCGT,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_2,OCGT,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_2,Solar,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_2,Wind,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_2,ENS,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_2,EnergyDemand,-0.57152647383
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_2,PowerFlowOut,-1.3014882629124833
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_2,PowerFlowIn,-0.42655182293755417
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_3,CCGT,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_3,OCGT,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_3,Solar,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_3,Wind,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_3,CCGT,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_3,OCGT,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_3,Solar,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_3,Wind,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_3,ENS,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_3,EnergyDemand,-1.7389564829000004
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_3,PowerFlowOut,0.0
2030,sc01,07-26 22:00:00+02:00,Area_1,Node_3,PowerFlowIn,1.7389564829000377
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_1,CCGT,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_1,OCGT,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_1,Solar,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_1,Wind,10.3557890625
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_1,CCGT,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_1,OCGT,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_1,Solar,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_1,Wind,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_1,ENS,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_1,EnergyDemand,-6.486673822080001
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_1,PowerFlowOut,-3.86911524042
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_1,PowerFlowIn,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_2,CCGT,40.99404655362096
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_2,OCGT,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_2,Solar,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_2,Wind,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_2,CCGT,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_2,OCGT,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_2,Solar,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_2,Wind,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_2,ENS,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_2,EnergyDemand,-14.336026758240001
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_2,PowerFlowOut,-21.928072466745355
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_2,PowerFlowIn,-4.729947328635597
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_3,CCGT,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_3,OCGT,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_3,Solar,10.668803774999999
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_3,Wind,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_3,CCGT,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_3,OCGT,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_3,Solar,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_3,Wind,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_3,ENS,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_3,EnergyDemand,-41.1959388108
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_3,PowerFlowOut,0.0
2030,sc01,07-30 13:00:00+02:00,Area_1,Node_3,PowerFlowIn,30.527135035800953
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_1,CCGT,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_1,OCGT,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_1,Solar,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_1,Wind,1.5098634999999998
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_1,CCGT,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_1,OCGT,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_1,Solar,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_1,Wind,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_1,ENS,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_1,EnergyDemand,-0.7000727224000001
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_1,PowerFlowOut,-0.8097907775999996
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_1,PowerFlowIn,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_2,CCGT,5.5478907212001864
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_2,OCGT,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_2,Solar,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_2,Wind,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_2,CCGT,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_2,OCGT,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_2,Solar,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_2,Wind,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_2,ENS,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_2,EnergyDemand,-1.6966023427999999
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_2,PowerFlowOut,-3.2933616726000303
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_2,PowerFlowIn,-0.5579267058001564
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_3,CCGT,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_3,OCGT,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_3,Solar,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_3,Wind,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_3,CCGT,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_3,OCGT,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_3,Solar,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_3,Wind,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_3,ENS,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_3,EnergyDemand,-4.6610791560000004
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_3,PowerFlowOut,0.0
2030,sc01,07-30 23:00:00+02:00,Area_1,Node_3,PowerFlowIn,4.661079156000186
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_1,CCGT,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_1,OCGT,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_1,Solar,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_1,Wind,1.19881103125
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_1,CCGT,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_1,OCGT,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_1,Solar,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_1,Wind,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_1,ENS,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_1,EnergyDemand,-0.7967279239499999
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_1,PowerFlowOut,-0.4020831073000004
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_1,PowerFlowIn,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_2,CCGT,6.67813686357983
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_2,OCGT,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_2,Solar,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_2,Wind,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_2,CCGT,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_2,OCGT,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_2,Solar,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_2,Wind,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_2,ENS,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_2,EnergyDemand,-1.6892560428800003
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_2,PowerFlowOut,-3.9427021691747934
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_2,PowerFlowIn,-1.0461786515250375
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_3,CCGT,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_3,OCGT,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_3,Solar,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_3,Wind,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_3,CCGT,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_3,OCGT,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_3,Solar,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_3,Wind,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_3,ENS,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_3,EnergyDemand,-5.390963928
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_3,PowerFlowOut,0.0
2030,sc01,08-02 00:00:00+02:00,Area_1,Node_3,PowerFlowIn,5.390963927999831
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_1,CCGT,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_1,OCGT,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_1,Solar,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_1,Wind,5.4025048875
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_1,CCGT,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_1,OCGT,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_1,Solar,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_1,Wind,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_1,ENS,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_1,EnergyDemand,-3.20694603633
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_1,PowerFlowOut,-2.1955588511700013
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_1,PowerFlowIn,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_2,CCGT,20.274430947811343
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_2,OCGT,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_2,Solar,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_2,Wind,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_2,CCGT,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_2,OCGT,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_2,Solar,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_2,Wind,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_2,ENS,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_2,EnergyDemand,-7.039391481480001
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_2,PowerFlowOut,-11.024059025332962
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_2,PowerFlowIn,-2.2109804409983767
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_3,CCGT,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_3,OCGT,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_3,Solar,3.5580750749999996
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_3,Wind,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_3,CCGT,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_3,OCGT,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_3,Solar,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_3,Wind,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_3,ENS,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_3,EnergyDemand,-18.9886733925
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_3,PowerFlowOut,0.0
2030,sc01,08-03 16:00:00+02:00,Area_1,Node_3,PowerFlowIn,15.430598317501339
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_1,CCGT,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_1,OCGT,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_1,Solar,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_1,Wind,11.3002465
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_1,CCGT,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_1,OCGT,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_1,Solar,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_1,Wind,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_1,ENS,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_1,EnergyDemand,-20.522573870520002
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_1,PowerFlowOut,9.222327370520006
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_1,PowerFlowIn,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_2,CCGT,147.17539610560115
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_2,OCGT,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_2,Solar,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_2,Wind,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_2,CCGT,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_2,OCGT,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_2,Solar,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_2,Wind,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_2,ENS,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_2,EnergyDemand,-41.43374156068
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_2,PowerFlowOut,-74.69507722342675
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_2,PowerFlowIn,-31.04657732149437
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_3,CCGT,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_3,OCGT,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_3,Solar,27.00748395
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_3,Wind,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_3,CCGT,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_3,OCGT,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_3,Solar,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_3,Wind,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_3,ENS,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_3,EnergyDemand,-123.5268111244
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_3,PowerFlowOut,0.0
2030,sc01,08-07 13:00:00+02:00,Area_1,Node_3,PowerFlowIn,96.51932717440111
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_1,CCGT,0.0
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_1,OCGT,0.12076292249999876
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_1,Solar,0.0
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_1,Wind,2.4804956125
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_1,CCGT,0.0
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_1,OCGT,0.0
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_1,Solar,0.0
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_1,Wind,0.0
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_1,ENS,0.0
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_1,EnergyDemand,-2.17976930733
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_1,PowerFlowOut,-0.42148922766999997
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_1,PowerFlowIn,0.0
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_2,CCGT,20.200000000000003
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_2,OCGT,0.0
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_2,Solar,0.0
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_2,Wind,0.0
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_2,CCGT,0.0
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_2,OCGT,0.0
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_2,Solar,0.0
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_2,Wind,0.0
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_2,ENS,0.0
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_2,EnergyDemand,-4.809900686070001
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_2,PowerFlowOut,-11.75331909928227
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_2,PowerFlowIn,-3.6367802146477293
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_3,CCGT,0.0
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_3,OCGT,0.0
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_3,Solar,0.00523685
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_3,Wind,0.0
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_3,CCGT,0.0
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_3,OCGT,0.0
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_3,Solar,0.0
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_3,Wind,0.0
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_3,ENS,0.0
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_3,EnergyDemand,-15.8168253916
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_3,PowerFlowOut,0.0
2030,sc01,08-11 20:00:00+02:00,Area_1,Node_3,PowerFlowIn,15.811588541599999
2030,sc01,08-14 05:00:00+02:00,Area_1,Node_1,CCGT,0.0
2030,sc01,08-14 05:00:00+02:00,Area_1,Node_1,OCGT,0.0
2030,sc01,08-14 05:00:00+02:00,Area_1,Node_1,Solar,0.0
2030,sc01,08-14 05:00:00+02:00,Area_1,Node_1,Wind,5.153696925
2030,sc01,08-14 05:00:00+02:00,Area_1,Node_1,CCGT,0.0
2030,sc01,08-14 05:00:00+02:00,Area_1,Node_1,OCGT,0.0
2030,sc01,08-14 05:00:00+02:00,Area_1,Node_1,Solar,0.0
2030,sc01,08-14 05:00:00+02:00,Area_1,Node_1,Wind,0.0
2030,sc01,08-14 05:00:00+02:00,Area_1,Node_1,ENS,0.0
2030,sc01,08-14 05:00:00+02:00,Area_1,Node_1,EnergyDemand,-3.0205979309999997
2030,sc01,08-14 05:00:00+02:00,Area_1,Node_1,PowerFlowOut,-2.1330989939999996
2030,sc01,08-14 05:00:00+02:00,Area_1,Node_1,PowerFlowIn,0.0
2030,sc01,08-14 05:00:00+02:00,Area_1,Node_2,CCGT,21.027587525880094
2030,sc01,08-14 05:00:00+02:00,Area_1,Node_2,OCGT,0.0
