Period,Scenario,LoadLevel,Unit,tCO2
2030,sc01,02-25 07:00:00+01:00,OCGT_1,0.0
2030,sc01,02-25 07:00:00+01:00,OCGT_3,0.0
2030,sc01,02-25 07:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-25 07:00:00+01:00,CCGT_2,37.95970604641722
2030,sc01,02-25 07:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-25 07:00:00+01:00,CCGT_4,17.993397109841336
2030,sc01,02-25 07:00:00+01:00,OCGT_2,0.0
2030,sc01,02-25 07:00:00+01:00,CCGT_1,0.0
2030,sc01,02-25 07:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-25 07:00:00+01:00,Nuclear,0.0
2030,sc01,02-25 07:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-25 07:00:00+01:00,BrownLignite,0.0
2030,sc01,03-01 09:00:00+01:00,CCGT_3,0.0
2030,sc01,03-01 09:00:00+01:00,OCGT_1,0.0
2030,sc01,03-01 09:00:00+01:00,OCGT_3,0.0
2030,sc01,03-01 09:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-01 09:00:00+01:00,CCGT_2,28.897944484325237
2030,sc01,03-01 09:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-01 09:00:00+01:00,CCGT_4,20.799705095325308
2030,sc01,03-01 09:00:00+01:00,OCGT_2,0.0
2030,sc01,03-01 09:00:00+01:00,CCGT_1,0.0
2030,sc01,03-01 09:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-01 09:00:00+01:00,Nuclear,0.0
2030,sc01,03-01 09:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-01 09:00:00+01:00,BrownLignite,0.0
2030,sc01,03-13 08:00:00+01:00,CCGT_3,3.72401083300886
2030,sc01,03-13 08:00:00+01:00,OCGT_1,0.0
2030,sc01,03-13 08:00:00+01:00,OCGT_3,0.0
2030,sc01,03-13 08:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-13 08:00:00+01:00,CCGT_2,12.39064584911396
2030,sc01,03-13 08:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-13 08:00:00+01:00,CCGT_4,0.0
2030,sc01,03-13 08:00:00+01:00,OCGT_2,0.0
2030,sc01,03-13 08:00:00+01:00,CCGT_1,0.0
2030,sc01,03-13 08:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-13 08:00:00+01:00,Nuclear,0.0
2030,sc01,03-13 08:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-13 08:00:00+01:00,BrownLignite,0.0
2030,sc01,03-13 09:00:00+01:00,CCGT_3,0.0
2030,sc01,03-13 09:00:00+01:00,OCGT_1,0.0
2030,sc01,03-13 09:00:00+01:00,OCGT_3,0.0
2030,sc01,03-13 09:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-13 09:00:00+01:00,CCGT_2,0.0
2030,sc01,03-13 09:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-13 09:00:00+01:00,CCGT_4,0.0
2030,sc01,03-13 09:00:00+01:00,OCGT_2,0.0
2030,sc01,03-13 09:00:00+01:00,CCGT_1,0.0
2030,sc01,03-13 09:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-13 09:00:00+01:00,Nuclear,0.0
2030,sc01,03-13 09:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-13 09:00:00+01:00,BrownLignite,0.0
2030,sc01,03-15 21:00:00+01:00,CCGT_3,0.0
2030,sc01,03-15 21:00:00+01:00,OCGT_1,0.0
2030,sc01,03-15 21:00:00+01:00,OCGT_3,0.0
2030,sc01,03-15 21:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-15 21:00:00+01:00,CCGT_2,0.0
2030,sc01,03-15 21:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-15 21:00:00+01:00,CCGT_4,0.0
2030,sc01,03-15 21:00:00+01:00,OCGT_2,0.0
2030,sc01,03-15 21:00:00+01:00,CCGT_1,0.0
2030,sc01,03-15 21:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-15 21:00:00+01:00,Nuclear,0.0
2030,sc01,03-15 21:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-15 21:00:00+01:00,BrownLignite,0.0
2030,sc01,03-19 06:00:00+01:00,CCGT_3,0.0
2030,sc01,03-19 06:00:00+01:00,OCGT_1,0.0
2030,sc01,03-19 06:00:00+01:00,OCGT_3,0.0
2030,sc01,03-19 06:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-19 06:00:00+01:00,CCGT_2,25.24354198614433
2030,sc01,03-19 06:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-19 06:00:00+01:00,CCGT_4,20.00043318671559
2030,sc01,03-19 06:00:00+01:00,OCGT_2,0.0
2030,sc01,03-19 06:00:00+01:00,CCGT_1,0.0
2030,sc01,03-19 06:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-19 06:00:00+01:00,Nuclear,0.0
2030,sc01,03-19 06:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-19 06:00:00+01:00,BrownLignite,0.0
2030,sc01,03-20 19:00:00+01:00,CCGT_3,0.0
2030,sc01,03-20 19:00:00+01:00,OCGT_1,0.0
2030,sc01,03-20 19:00:00+01:00,OCGT_3,0.0
2030,sc01,03-20 19:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-20 19:00:00+01:00,CCGT_2,0.0
2030,sc01,03-20 19:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-20 19:00:00+01:00,CCGT_4,0.0
2030,sc01,03-20 19:00:00+01:00,OCGT_2,0.0
2030,sc01,03-20 19:00:00+01:00,CCGT_1,0.0
2030,sc01,03-20 19:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-20 19:00:00+01:00,Nuclear,0.0
2030,sc01,03-20 19:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-20 19:00:00+01:00,BrownLignite,0.0
2030,sc01,03-26 18:00:00+01:00,CCGT_3,3.2162134347488127
2030,sc01,03-26 18:00:00+01:00,OCGT_1,0.0
2030,sc01,03-26 18:00:00+01:00,OCGT_3,0.0
2030,sc01,03-26 18:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-26 18:00:00+01:00,CCGT_2,0.0
2030,sc01,03-26 18:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-26 18:00:00+01:00,CCGT_4,0.0
2030,sc01,03-26 18:00:00+01:00,OCGT_2,0.0
2030,sc01,03-26 18:00:00+01:00,CCGT_1,0.0
2030,sc01,03-26 18:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-26 18:00:00+01:00,Nuclear,0.0
2030,sc01,03-26 18:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-26 18:00:00+01:00,BrownLignite,0.0
2030,sc01,03-27 09:00:00+01:00,CCGT_3,0.0
2030,sc01,03-27 09:00:00+01:00,OCGT_1,0.0
2030,sc01,03-27 09:00:00+01:00,OCGT_3,0.0
2030,sc01,03-27 09:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-27 09:00:00+01:00,CCGT_2,0.0
