Period,Scenario,LoadLevel,InitialNode,FinalNode,Circuit,GWh
2030,sc01,01-19 15:00:00+01:00,Node_7,Node_8,cac1,0.0
2030,sc01,01-19 15:00:00+01:00,Node_1,Node_6,cac3,0.0
2030,sc01,01-19 15:00:00+01:00,Node_2,Node_6,cac3,0.0
2030,sc01,01-19 15:00:00+01:00,Node_4,Node_5,cac2,0.0
2030,sc01,01-19 15:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,01-19 15:00:00+01:00,Node_8,Node_9,eac1,0.6021782833410301
2030,sc01,01-19 15:00:00+01:00,Node_8,Node_9,cac3,0.0
2030,sc01,01-19 15:00:00+01:00,Node_6,Node_7,cac2,0.0
2030,sc01,01-19 15:00:00+01:00,Node_4,Node_9,eac1,0.265245668116414
2030,sc01,01-19 15:00:00+01:00,Node_4,Node_9,cac1,0.0
2030,sc01,01-19 15:00:00+01:00,Node_4,Node_6,cac2,0.0
2030,sc01,01-19 15:00:00+01:00,Node_3,Node_4,eac1,0.8464603236658786
2030,sc01,01-19 15:00:00+01:00,Node_3,Node_4,cac1,0.0
2030,sc01,01-19 15:00:00+01:00,Node_4,Node_5,cac3,0.0
2030,sc01,01-19 15:00:00+01:00,Node_3,Node_6,eac1,0.3986463922198751
2030,sc01,01-19 15:00:00+01:00,Node_3,Node_6,cac1,0.0
2030,sc01,01-19 15:00:00+01:00,Node_6,Node_8,eac1,0.5921850889621312
2030,sc01,01-19 15:00:00+01:00,Node_6,Node_8,cac1,0.0
2030,sc01,01-19 15:00:00+01:00,Node_6,Node_7,cac3,0.0
2030,sc01,01-19 15:00:00+01:00,Node_4,Node_6,cac3,0.0
2030,sc01,01-19 15:00:00+01:00,Node_1,Node_6,eac1,0.8076899618251282
2030,sc01,01-19 15:00:00+01:00,Node_1,Node_6,cac1,0.8076899618251282
2030,sc01,01-19 15:00:00+01:00,Node_2,Node_6,eac1,0.6576276998001092
2030,sc01,01-19 15:00:00+01:00,Node_2,Node_6,cac1,0.0
2030,sc01,01-19 15:00:00+01:00,Node_7,Node_8,cac2,0.0
2030,sc01,01-19 15:00:00+01:00,Node_2,Node_3,eac1,0.0795441486270629
2030,sc01,01-19 15:00:00+01:00,Node_2,Node_3,cac1,0.0
2030,sc01,01-19 15:00:00+01:00,Node_8,Node_9,cac1,0.0
2030,sc01,01-20 16:00:00+01:00,Node_4,Node_9,cac2,0.0
2030,sc01,01-20 16:00:00+01:00,Node_4,Node_5,eac1,0.5955009708300973
2030,sc01,01-20 16:00:00+01:00,Node_4,Node_5,cac1,0.5955009708300973
2030,sc01,01-20 16:00:00+01:00,Node_3,Node_4,cac2,0.0
2030,sc01,01-20 16:00:00+01:00,Node_7,Node_8,cac3,0.0
2030,sc01,01-20 16:00:00+01:00,Node_3,Node_6,cac2,0.0
2030,sc01,01-20 16:00:00+01:00,Node_6,Node_7,eac1,0.3541779265919103
2030,sc01,01-20 16:00:00+01:00,Node_6,Node_7,cac1,0.0
2030,sc01,01-20 16:00:00+01:00,Node_4,Node_6,eac1,0.8380968937270149
2030,sc01,01-20 16:00:00+01:00,Node_4,Node_6,cac1,0.0
2030,sc01,01-20 16:00:00+01:00,Node_6,Node_8,cac2,0.0
2030,sc01,01-20 16:00:00+01:00,Node_4,Node_9,cac3,0.0
2030,sc01,01-20 16:00:00+01:00,Node_3,Node_4,cac3,0.0
2030,sc01,01-20 16:00:00+01:00,Node_3,Node_6,cac3,0.0
2030,sc01,01-20 16:00:00+01:00,Node_1,Node_6,cac2,0.7556141195764673
2030,sc01,01-20 16:00:00+01:00,Node_2,Node_6,cac2,0.0
2030,sc01,01-20 16:00:00+01:00,Node_6,Node_8,cac3,0.0
2030,sc01,01-20 16:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,01-20 16:00:00+01:00,Node_8,Node_9,cac2,0.0
2030,sc01,01-20 16:00:00+01:00,Node_7,Node_8,eac1,0.1392595133199544
2030,sc01,01-20 16:00:00+01:00,Node_7,Node_8,cac1,0.0
2030,sc01,01-20 16:00:00+01:00,Node_1,Node_6,cac3,0.0
2030,sc01,01-20 16:00:00+01:00,Node_2,Node_6,cac3,0.0
2030,sc01,01-20 16:00:00+01:00,Node_4,Node_5,cac2,0.0
2030,sc01,01-20 16:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,01-20 16:00:00+01:00,Node_8,Node_9,eac1,0.6012430145449479
2030,sc01,01-20 16:00:00+01:00,Node_8,Node_9,cac3,0.0
2030,sc01,01-20 16:00:00+01:00,Node_6,Node_7,cac2,0.0
2030,sc01,01-20 16:00:00+01:00,Node_4,Node_9,eac1,0.3169914990499995
2030,sc01,01-20 16:00:00+01:00,Node_4,Node_9,cac1,0.0
2030,sc01,01-20 16:00:00+01:00,Node_4,Node_6,cac2,0.0
2030,sc01,01-20 16:00:00+01:00,Node_3,Node_4,eac1,0.8299148432121989
2030,sc01,01-20 16:00:00+01:00,Node_3,Node_4,cac1,0.0
2030,sc01,01-20 16:00:00+01:00,Node_4,Node_5,cac3,0.0
2030,sc01,01-20 16:00:00+01:00,Node_3,Node_6,eac1,0.42586682229252076
2030,sc01,01-20 16:00:00+01:00,Node_3,Node_6,cac1,0.0
2030,sc01,01-20 16:00:00+01:00,Node_6,Node_8,eac1,0.5364211225662556
2030,sc01,01-20 16:00:00+01:00,Node_6,Node_8,cac1,0.0
2030,sc01,01-20 16:00:00+01:00,Node_6,Node_7,cac3,0.0
2030,sc01,01-20 16:00:00+01:00,Node_4,Node_6,cac3,0.0
2030,sc01,01-20 16:00:00+01:00,Node_1,Node_6,eac1,0.7556128602237993
2030,sc01,01-20 16:00:00+01:00,Node_1,Node_6,cac1,0.7556128602237993
2030,sc01,01-20 16:00:00+01:00,Node_2,Node_6,eac1,0.7308871617225424
2030,sc01,01-20 16:00:00+01:00,Node_2,Node_6,cac1,0.0
2030,sc01,01-20 16:00:00+01:00,Node_7,Node_8,cac2,0.0
2030,sc01,01-20 16:00:00+01:00,Node_2,Node_3,eac1,0.12278257104501519
2030,sc01,01-20 16:00:00+01:00,Node_2,Node_3,cac1,0.0
2030,sc01,01-20 16:00:00+01:00,Node_8,Node_9,cac1,0.0
2030,sc01,01-20 21:00:00+01:00,Node_4,Node_9,cac2,0.0
2030,sc01,01-20 21:00:00+01:00,Node_4,Node_5,eac1,0.6476173454421821
2030,sc01,01-20 21:00:00+01:00,Node_4,Node_5,cac1,0.6476173454421821
2030,sc01,01-20 21:00:00+01:00,Node_3,Node_4,cac2,0.0
2030,sc01,01-20 21:00:00+01:00,Node_7,Node_8,cac3,0.0
2030,sc01,01-20 21:00:00+01:00,Node_3,Node_6,cac2,0.0
2030,sc01,01-20 21:00:00+01:00,Node_6,Node_7,eac1,0.6034722880613295
2030,sc01,01-20 21:00:00+01:00,Node_6,Node_7,cac1,0.0
2030,sc01,01-20 21:00:00+01:00,Node_4,Node_6,eac1,0.9598271650042295
2030,sc01,01-20 21:00:00+01:00,Node_4,Node_6,cac1,0.0
2030,sc01,01-20 21:00:00+01:00,Node_6,Node_8,cac2,0.0
2030,sc01,01-20 21:00:00+01:00,Node_4,Node_9,cac3,0.0
2030,sc01,01-20 21:00:00+01:00,Node_3,Node_4,cac3,0.0
2030,sc01,01-20 21:00:00+01:00,Node_3,Node_6,cac3,0.0
2030,sc01,01-20 21:00:00+01:00,Node_1,Node_6,cac2,0.9999983333361111
2030,sc01,01-20 21:00:00+01:00,Node_2,Node_6,cac2,0.0
2030,sc01,01-20 21:00:00+01:00,Node_6,Node_8,cac3,0.0
2030,sc01,01-20 21:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,01-20 21:00:00+01:00,Node_8,Node_9,cac2,0.0
2030,sc01,01-20 21:00:00+01:00,Node_7,Node_8,eac1,0.06379116666506726
2030,sc01,01-20 21:00:00+01:00,Node_7,Node_8,cac1,0.0
2030,sc01,01-20 21:00:00+01:00,Node_1,Node_6,cac3,0.0
2030,sc01,01-20 21:00:00+01:00,Node_2,Node_6,cac3,0.0
2030,sc01,01-20 21:00:00+01:00,Node_4,Node_5,cac2,0.0
2030,sc01,01-20 21:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,01-20 21:00:00+01:00,Node_8,Node_9,eac1,0.7580386774779427
2030,sc01,01-20 21:00:00+01:00,Node_8,Node_9,cac3,0.0
2030,sc01,01-20 21:00:00+01:00,Node_6,Node_7,cac2,0.0
2030,sc01,01-20 21:00:00+01:00,Node_4,Node_9,eac1,0.21835755608168061
2030,sc01,01-20 21:00:00+01:00,Node_4,Node_9,cac1,0.0
2030,sc01,01-20 21:00:00+01:00,Node_4,Node_6,cac2,0.0
2030,sc01,01-20 21:00:00+01:00,Node_3,Node_4,eac1,0.9805397638324738
2030,sc01,01-20 21:00:00+01:00,Node_3,Node_4,cac1,0.0
2030,sc01,01-20 21:00:00+01:00,Node_4,Node_5,cac3,0.0
2030,sc01,01-20 21:00:00+01:00,Node_3,Node_6,eac1,0.4626530834785783
2030,sc01,01-20 21:00:00+01:00,Node_3,Node_6,cac1,0.0
2030,sc01,01-20 21:00:00+01:00,Node_6,Node_8,eac1,0.775199679005648
2030,sc01,01-20 21:00:00+01:00,Node_6,Node_8,cac1,0.0
2030,sc01,01-20 21:00:00+01:00,Node_6,Node_7,cac3,0.0
2030,sc01,01-20 21:00:00+01:00,Node_4,Node_6,cac3,0.0
