Period,Scenario,LoadLevel,InitialNode,FinalNode,Circuit,GWh
2030,sc01,2030-01-04T05:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,2030-01-04T05:00:00+01:00,Node_2,Node_3,eac1,0.8789864066160213
2030,sc01,2030-01-04T05:00:00+01:00,Node_1,Node_3,eac1,0.6563740425313626
2030,sc01,2030-01-04T05:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,2030-01-04T05:00:00+01:00,Node_1,Node_2,eac1,0.9999809527437572
2030,sc01,2030-01-04T05:00:00+01:00,Node_2,Node_3,cac2,0.43949320330801067
2030,sc01,2030-01-04T05:00:00+01:00,Node_2,Node_3,cac1,0.43948587866544364
2030,sc01,2030-01-04T05:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,2030-01-04T05:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,2030-01-04T05:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,2030-01-04T06:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,2030-01-04T06:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,2030-01-04T06:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,2030-01-04T06:00:00+01:00,Node_2,Node_3,eac1,0.9435913802281838
2030,sc01,2030-01-04T06:00:00+01:00,Node_1,Node_3,eac1,0.6022040394590544
2030,sc01,2030-01-04T06:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,2030-01-04T06:00:00+01:00,Node_1,Node_2,eac1,0.9999809527437572
2030,sc01,2030-01-04T06:00:00+01:00,Node_2,Node_3,cac2,0.4717956901140919
2030,sc01,2030-01-04T06:00:00+01:00,Node_2,Node_3,cac1,0.4717878271146899
2030,sc01,2030-01-04T06:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,2030-01-04T06:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,2030-01-04T06:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,2030-01-04T07:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,2030-01-04T07:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,2030-01-04T07:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,2030-01-04T07:00:00+01:00,Node_2,Node_3,eac1,0.9962037060529289
2030,sc01,2030-01-04T07:00:00+01:00,Node_1,Node_3,eac1,0.5411021974627992
2030,sc01,2030-01-04T07:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,2030-01-04T07:00:00+01:00,Node_1,Node_2,eac1,0.9999809527437572
2030,sc01,2030-01-04T07:00:00+01:00,Node_2,Node_3,cac2,0.4981018530264644
2030,sc01,2030-01-04T07:00:00+01:00,Node_2,Node_3,cac1,0.49809355160562796
2030,sc01,2030-01-04T07:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,2030-01-04T07:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,2030-01-04T07:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,2030-01-04T08:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,2030-01-04T08:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,2030-01-04T08:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,2030-01-04T08:00:00+01:00,Node_2,Node_3,eac1,0.9999833336111065
2030,sc01,2030-01-04T08:00:00+01:00,Node_1,Node_3,eac1,0.5035424042679825
2030,sc01,2030-01-04T08:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,2030-01-04T08:00:00+01:00,Node_1,Node_2,eac1,0.9999809527437572
2030,sc01,2030-01-04T08:00:00+01:00,Node_2,Node_3,cac2,0.499991666805513
2030,sc01,2030-01-04T08:00:00+01:00,Node_2,Node_3,cac1,0.4999833338888301
2030,sc01,2030-01-04T08:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,2030-01-04T08:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,2030-01-04T08:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,2030-01-04T09:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,2030-01-04T09:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,2030-01-04T09:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,2030-01-04T09:00:00+01:00,Node_2,Node_3,eac1,0.9201260332494966
2030,sc01,2030-01-04T09:00:00+01:00,Node_1,Node_3,eac1,0.4532589572814508
2030,sc01,2030-01-04T09:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,2030-01-04T09:00:00+01:00,Node_1,Node_2,eac1,0.9999809527437572
2030,sc01,2030-01-04T09:00:00+01:00,Node_2,Node_3,cac2,0.4600630166247483
2030,sc01,2030-01-04T09:00:00+01:00,Node_2,Node_3,cac1,0.4600553491633866
2030,sc01,2030-01-04T09:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,2030-01-04T09:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,2030-01-04T09:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,2030-01-04T10:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,2030-01-04T10:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,2030-01-04T10:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,2030-01-04T10:00:00+01:00,Node_2,Node_3,eac1,0.7837146561965487
2030,sc01,2030-01-04T10:00:00+01:00,Node_1,Node_3,eac1,0.409780915377808
2030,sc01,2030-01-04T10:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,2030-01-04T10:00:00+01:00,Node_1,Node_2,eac1,0.9999809527437572
2030,sc01,2030-01-04T10:00:00+01:00,Node_2,Node_3,cac2,0.39185732809827434
2030,sc01,2030-01-04T10:00:00+01:00,Node_2,Node_3,cac1,0.3918507973604973
2030,sc01,2030-01-04T10:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,2030-01-04T10:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,2030-01-04T10:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,2030-01-04T11:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,2030-01-04T11:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,2030-01-04T11:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,2030-01-04T11:00:00+01:00,Node_2,Node_3,eac1,0.7014085278081321
2030,sc01,2030-01-04T11:00:00+01:00,Node_1,Node_3,eac1,0.3789219792689327
2030,sc01,2030-01-04T11:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,2030-01-04T11:00:00+01:00,Node_1,Node_2,eac1,0.9999809527437572
2030,sc01,2030-01-04T11:00:00+01:00,Node_2,Node_3,cac2,0.35070426390406606
2030,sc01,2030-01-04T11:00:00+01:00,Node_2,Node_3,cac1,0.3506984190278302
2030,sc01,2030-01-04T11:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,2030-01-04T11:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,2030-01-04T11:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,2030-01-04T12:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,2030-01-04T12:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,2030-01-04T12:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,2030-01-04T12:00:00+01:00,Node_2,Node_3,eac1,0.6699765361109005
2030,sc01,2030-01-04T12:00:00+01:00,Node_1,Node_3,eac1,0.33923746170189445
2030,sc01,2030-01-04T12:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,2030-01-04T12:00:00+01:00,Node_1,Node_2,eac1,0.9999809527437572
2030,sc01,2030-01-04T12:00:00+01:00,Node_2,Node_3,cac2,0.33498826805545023
2030,sc01,2030-01-04T12:00:00+01:00,Node_2,Node_3,cac1,0.33498268510374773
2030,sc01,2030-01-04T12:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,2030-01-04T12:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,2030-01-04T12:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,2030-01-04T13:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,2030-01-04T13:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,2030-01-04T13:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,2030-01-04T13:00:00+01:00,Node_2,Node_3,eac1,0.6612033764560846
2030,sc01,2030-01-04T13:00:00+01:00,Node_1,Node_3,eac1,0.3248920335843771
2030,sc01,2030-01-04T13:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,2030-01-04T13:00:00+01:00,Node_1,Node_2,eac1,0.9999809527437572
2030,sc01,2030-01-04T13:00:00+01:00,Node_2,Node_3,cac2,0.3306016882280423
2030,sc01,2030-01-04T13:00:00+01:00,Node_2,Node_3,cac1,0.3305961783833793
2030,sc01,2030-01-04T13:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,2030-01-04T13:00:00+01:00,Node_1,Node_3,cac3,0.0
