Period,Scenario,LoadLevel,Unit,p.u.
2030,sc01,01-15 01:00:00+01:00,FuelOilGas,0.0
2030,sc01,01-15 01:00:00+01:00,CCGT_4,0.3695375141947564
2030,sc01,01-15 01:00:00+01:00,CCGT_1,0.0
2030,sc01,01-15 01:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,01-15 01:00:00+01:00,Nuclear,0.028651194287195314
2030,sc01,01-15 01:00:00+01:00,OCGT_2,0.0
2030,sc01,01-15 01:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,01-15 01:00:00+01:00,CCGT_2,0.30886691331999877
2030,sc01,01-15 01:00:00+01:00,OCGT_3,0.0
2030,sc01,01-15 01:00:00+01:00,CCGT_3,0.0
2030,sc01,01-15 09:00:00+01:00,OCGT_1,0.0
2030,sc01,01-15 09:00:00+01:00,BrownLignite,0.0
2030,sc01,01-15 09:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,01-15 09:00:00+01:00,FuelOilGas,0.0
2030,sc01,01-15 09:00:00+01:00,CCGT_4,0.6524965834666675
2030,sc01,01-15 09:00:00+01:00,CCGT_1,0.0
2030,sc01,01-15 09:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,01-15 09:00:00+01:00,Nuclear,0.0
2030,sc01,01-15 09:00:00+01:00,OCGT_2,0.0
2030,sc01,01-15 09:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,01-15 09:00:00+01:00,CCGT_2,0.0
2030,sc01,01-15 09:00:00+01:00,OCGT_3,0.0
2030,sc01,01-15 09:00:00+01:00,CCGT_3,0.0
2030,sc01,01-16 12:00:00+01:00,OCGT_1,0.0
2030,sc01,01-16 12:00:00+01:00,BrownLignite,0.0
2030,sc01,01-16 12:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,01-16 12:00:00+01:00,FuelOilGas,0.0
2030,sc01,01-16 12:00:00+01:00,CCGT_4,0.3475034165333325
2030,sc01,01-16 12:00:00+01:00,CCGT_1,0.0
2030,sc01,01-16 12:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,01-16 12:00:00+01:00,Nuclear,0.7787884005780197
2030,sc01,01-16 12:00:00+01:00,OCGT_2,0.0
2030,sc01,01-16 12:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,01-16 12:00:00+01:00,CCGT_2,0.0
2030,sc01,01-16 12:00:00+01:00,OCGT_3,0.0
2030,sc01,01-16 12:00:00+01:00,CCGT_3,0.0
2030,sc01,01-17 06:00:00+01:00,OCGT_1,0.0
2030,sc01,01-17 06:00:00+01:00,BrownLignite,0.0
2030,sc01,01-17 06:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,01-17 06:00:00+01:00,FuelOilGas,0.0
2030,sc01,01-17 06:00:00+01:00,CCGT_4,0.0
2030,sc01,01-17 06:00:00+01:00,CCGT_1,0.0
2030,sc01,01-17 06:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,01-17 06:00:00+01:00,Nuclear,0.621550879803006
2030,sc01,01-17 06:00:00+01:00,OCGT_2,0.0
2030,sc01,01-17 06:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,01-17 06:00:00+01:00,CCGT_2,0.0
2030,sc01,01-17 06:00:00+01:00,OCGT_3,0.0
2030,sc01,01-17 06:00:00+01:00,CCGT_3,0.0
2030,sc01,01-18 10:00:00+01:00,OCGT_1,0.0
2030,sc01,01-18 10:00:00+01:00,BrownLignite,0.0
