Period,Scenario,LoadLevel,Unit,tCO2
2030,sc01,03-16 00:00:00+01:00,CCGT_3,0.0
2030,sc01,03-16 00:00:00+01:00,Nuclear,0.0
2030,sc01,03-16 00:00:00+01:00,CCGT_4,0.0
2030,sc01,03-16 00:00:00+01:00,OCGT_1,0.0
2030,sc01,03-16 00:00:00+01:00,BrownLignite,0.0
2030,sc01,03-16 00:00:00+01:00,OCGT_2,0.0
2030,sc01,03-16 00:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-16 00:00:00+01:00,CCGT_1,0.0
2030,sc01,03-18 20:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-18 20:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-18 20:00:00+01:00,OCGT_3,0.0
2030,sc01,03-18 20:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-18 20:00:00+01:00,CCGT_2,4.082589031399784
2030,sc01,03-18 20:00:00+01:00,CCGT_3,0.0
2030,sc01,03-18 20:00:00+01:00,Nuclear,0.0
2030,sc01,03-18 20:00:00+01:00,CCGT_4,0.0
2030,sc01,03-18 20:00:00+01:00,OCGT_1,0.0
2030,sc01,03-18 20:00:00+01:00,BrownLignite,0.0
2030,sc01,03-18 20:00:00+01:00,OCGT_2,0.0
2030,sc01,03-18 20:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-18 20:00:00+01:00,CCGT_1,0.0
2030,sc01,03-19 08:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-19 08:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-19 08:00:00+01:00,OCGT_3,0.0
2030,sc01,03-19 08:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-19 08:00:00+01:00,CCGT_2,100.6582025
2030,sc01,03-19 08:00:00+01:00,CCGT_3,4.774785907179915
2030,sc01,03-19 08:00:00+01:00,Nuclear,0.0
2030,sc01,03-19 08:00:00+01:00,CCGT_4,0.0
2030,sc01,03-19 08:00:00+01:00,OCGT_1,0.0
2030,sc01,03-19 08:00:00+01:00,BrownLignite,0.0
2030,sc01,03-19 08:00:00+01:00,OCGT_2,0.0
2030,sc01,03-19 08:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-19 08:00:00+01:00,CCGT_1,25.608933249793303
2030,sc01,03-19 15:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-19 15:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-19 15:00:00+01:00,OCGT_3,0.0
2030,sc01,03-19 15:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-19 15:00:00+01:00,CCGT_2,55.38996141187845
2030,sc01,03-19 15:00:00+01:00,CCGT_3,0.0
2030,sc01,03-19 15:00:00+01:00,Nuclear,0.0
2030,sc01,03-19 15:00:00+01:00,CCGT_4,0.0
2030,sc01,03-19 15:00:00+01:00,OCGT_1,0.0
2030,sc01,03-19 15:00:00+01:00,BrownLignite,0.0
2030,sc01,03-19 15:00:00+01:00,OCGT_2,0.0
2030,sc01,03-19 15:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-19 15:00:00+01:00,CCGT_1,0.0
2030,sc01,03-21 06:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-21 06:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-21 06:00:00+01:00,OCGT_3,0.0
2030,sc01,03-21 06:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-21 06:00:00+01:00,CCGT_2,65.01318009341212
2030,sc01,03-21 06:00:00+01:00,CCGT_3,4.111543558167685
2030,sc01,03-21 06:00:00+01:00,Nuclear,0.0
2030,sc01,03-21 06:00:00+01:00,CCGT_4,0.0
2030,sc01,03-21 06:00:00+01:00,OCGT_1,0.0
2030,sc01,03-21 06:00:00+01:00,BrownLignite,0.0
2030,sc01,03-21 06:00:00+01:00,OCGT_2,0.0
2030,sc01,03-21 06:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-21 06:00:00+01:00,CCGT_1,0.0
2030,sc01,03-21 22:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-21 22:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-21 22:00:00+01:00,OCGT_3,0.0
2030,sc01,03-21 22:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-21 22:00:00+01:00,CCGT_2,0.0
2030,sc01,03-21 22:00:00+01:00,CCGT_3,0.0
2030,sc01,03-21 22:00:00+01:00,Nuclear,0.0
2030,sc01,03-21 22:00:00+01:00,CCGT_4,0.0
2030,sc01,03-21 22:00:00+01:00,OCGT_1,0.0
2030,sc01,03-21 22:00:00+01:00,BrownLignite,0.0
2030,sc01,03-21 22:00:00+01:00,OCGT_2,0.0
2030,sc01,03-21 22:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-21 22:00:00+01:00,CCGT_1,0.0
2030,sc01,03-25 14:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-25 14:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-25 14:00:00+01:00,OCGT_3,0.0
2030,sc01,03-25 14:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-25 14:00:00+01:00,CCGT_2,0.0
2030,sc01,03-25 14:00:00+01:00,CCGT_3,0.0
2030,sc01,03-25 14:00:00+01:00,Nuclear,0.0
2030,sc01,03-25 14:00:00+01:00,CCGT_4,0.0
2030,sc01,03-25 14:00:00+01:00,OCGT_1,0.0
2030,sc01,03-25 14:00:00+01:00,BrownLignite,0.0
2030,sc01,03-25 14:00:00+01:00,OCGT_2,0.0
2030,sc01,03-25 14:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-25 14:00:00+01:00,CCGT_1,0.0
2030,sc01,03-27 04:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-27 04:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-27 04:00:00+01:00,OCGT_3,0.0
2030,sc01,03-27 04:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-27 04:00:00+01:00,CCGT_2,0.0
2030,sc01,03-27 04:00:00+01:00,CCGT_3,0.0
2030,sc01,03-27 04:00:00+01:00,Nuclear,0.0
2030,sc01,03-27 04:00:00+01:00,CCGT_4,0.0
2030,sc01,03-27 04:00:00+01:00,OCGT_1,0.0
2030,sc01,03-27 04:00:00+01:00,BrownLignite,0.0
2030,sc01,03-27 04:00:00+01:00,OCGT_2,0.0
2030,sc01,03-27 04:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-27 04:00:00+01:00,CCGT_1,0.0
2030,sc01,03-30 09:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-30 09:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-30 09:00:00+01:00,OCGT_3,0.0
2030,sc01,03-30 09:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-30 09:00:00+01:00,CCGT_2,0.0
2030,sc01,03-30 09:00:00+01:00,CCGT_3,0.0
2030,sc01,03-30 09:00:00+01:00,Nuclear,0.0
2030,sc01,03-30 09:00:00+01:00,CCGT_4,0.0
2030,sc01,03-30 09:00:00+01:00,OCGT_1,0.0
2030,sc01,03-30 09:00:00+01:00,BrownLignite,0.0
2030,sc01,03-30 09:00:00+01:00,OCGT_2,0.0
2030,sc01,03-30 09:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-30 09:00:00+01:00,CCGT_1,0.0
2030,sc01,04-01 08:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-01 08:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-01 08:00:00+02:00,OCGT_3,0.0
2030,sc01,04-01 08:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-01 08:00:00+02:00,CCGT_2,100.6582025
2030,sc01,04-01 08:00:00+02:00,CCGT_3,0.0
2030,sc01,04-01 08:00:00+02:00,Nuclear,0.0
2030,sc01,04-01 08:00:00+02:00,CCGT_4,0.0
2030,sc01,04-01 08:00:00+02:00,OCGT_1,0.0
2030,sc01,04-01 08:00:00+02:00,BrownLignite,0.0
2030,sc01,04-01 08:00:00+02:00,OCGT_2,0.0
2030,sc01,04-01 08:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-01 08:00:00+02:00,CCGT_1,18.824489005677716
2030,sc01,04-01 18:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-01 18:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-01 18:00:00+02:00,OCGT_3,0.0
2030,sc01,04-01 18:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-01 18:00:00+02:00,CCGT_2,100.6582025
2030,sc01,04-01 18:00:00+02:00,CCGT_3,22.686616360128358
2030,sc01,04-01 18:00:00+02:00,Nuclear,0.0
2030,sc01,04-01 18:00:00+02:00,CCGT_4,0.0
2030,sc01,04-01 18:00:00+02:00,OCGT_1,0.0
2030,sc01,04-01 18:00:00+02:00,BrownLignite,0.0
2030,sc01,04-01 18:00:00+02:00,OCGT_2,0.0
2030,sc01,04-01 18:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-01 18:00:00+02:00,CCGT_1,57.657103985593835
2030,sc01,04-02 05:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-02 05:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-02 05:00:00+02:00,OCGT_3,0.0
2030,sc01,04-02 05:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-02 05:00:00+02:00,CCGT_2,100.6582025
2030,sc01,04-02 05:00:00+02:00,CCGT_3,6.100795188126105
2030,sc01,04-02 05:00:00+02:00,Nuclear,0.0
2030,sc01,04-02 05:00:00+02:00,CCGT_4,0.0
2030,sc01,04-02 05:00:00+02:00,OCGT_1,0.0
2030,sc01,04-02 05:00:00+02:00,BrownLignite,0.0
2030,sc01,04-02 05:00:00+02:00,OCGT_2,0.0
2030,sc01,04-02 05:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-02 05:00:00+02:00,CCGT_1,49.26219268538323
2030,sc01,04-02 06:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-02 06:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-02 06:00:00+02:00,OCGT_3,0.0
2030,sc01,04-02 06:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-02 06:00:00+02:00,CCGT_2,100.6582025
2030,sc01,04-02 06:00:00+02:00,CCGT_3,19.906247931237477
2030,sc01,04-02 06:00:00+02:00,Nuclear,0.0
2030,sc01,04-02 06:00:00+02:00,CCGT_4,0.0
2030,sc01,04-02 06:00:00+02:00,OCGT_1,0.0
2030,sc01,04-02 06:00:00+02:00,BrownLignite,0.0
2030,sc01,04-02 06:00:00+02:00,OCGT_2,0.0
2030,sc01,04-02 06:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-02 06:00:00+02:00,CCGT_1,64.19114918788559
2030,sc01,04-02 11:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-02 11:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-02 11:00:00+02:00,OCGT_3,0.0
2030,sc01,04-02 11:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-02 11:00:00+02:00,CCGT_2,42.380549604142615
2030,sc01,04-02 11:00:00+02:00,CCGT_3,0.0
2030,sc01,04-02 11:00:00+02:00,Nuclear,0.0
2030,sc01,04-02 11:00:00+02:00,CCGT_4,0.0
2030,sc01,04-02 11:00:00+02:00,OCGT_1,0.0
2030,sc01,04-02 11:00:00+02:00,BrownLignite,0.0
2030,sc01,04-02 11:00:00+02:00,OCGT_2,0.0
2030,sc01,04-02 11:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-02 11:00:00+02:00,CCGT_1,0.0
2030,sc01,04-03 08:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-03 08:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-03 08:00:00+02:00,OCGT_3,0.0
2030,sc01,04-03 08:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-03 08:00:00+02:00,CCGT_2,77.60359863159603
2030,sc01,04-03 08:00:00+02:00,CCGT_3,10.771564426846037
2030,sc01,04-03 08:00:00+02:00,Nuclear,0.0
2030,sc01,04-03 08:00:00+02:00,CCGT_4,0.0
2030,sc01,04-03 08:00:00+02:00,OCGT_1,0.0
2030,sc01,04-03 08:00:00+02:00,BrownLignite,0.0
2030,sc01,04-03 08:00:00+02:00,OCGT_2,0.0
2030,sc01,04-03 08:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-03 08:00:00+02:00,CCGT_1,0.0
2030,sc01,04-05 10:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-05 10:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-05 10:00:00+02:00,OCGT_3,0.0
2030,sc01,04-05 10:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-05 10:00:00+02:00,CCGT_2,70.02537557299647
2030,sc01,04-05 10:00:00+02:00,CCGT_3,0.0
2030,sc01,04-05 10:00:00+02:00,Nuclear,0.0
2030,sc01,04-05 10:00:00+02:00,CCGT_4,0.0
2030,sc01,04-05 10:00:00+02:00,OCGT_1,0.0
2030,sc01,04-05 10:00:00+02:00,BrownLignite,0.0
2030,sc01,04-05 10:00:00+02:00,OCGT_2,0.0
2030,sc01,04-05 10:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-05 10:00:00+02:00,CCGT_1,0.0
2030,sc01,04-06 17:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-06 17:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-06 17:00:00+02:00,OCGT_3,0.0
2030,sc01,04-06 17:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-06 17:00:00+02:00,CCGT_2,0.7237911053516488
2030,sc01,04-06 17:00:00+02:00,CCGT_3,0.0
2030,sc01,04-06 17:00:00+02:00,Nuclear,0.0
2030,sc01,04-06 17:00:00+02:00,CCGT_4,0.0
2030,sc01,04-06 17:00:00+02:00,OCGT_1,0.0
2030,sc01,04-06 17:00:00+02:00,BrownLignite,0.0
2030,sc01,04-06 17:00:00+02:00,OCGT_2,0.0
2030,sc01,04-06 17:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-06 17:00:00+02:00,CCGT_1,0.0
2030,sc01,04-06 21:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-06 21:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-06 21:00:00+02:00,OCGT_3,0.0
2030,sc01,04-06 21:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-06 21:00:00+02:00,CCGT_2,0.0
2030,sc01,04-06 21:00:00+02:00,CCGT_3,0.0
2030,sc01,04-06 21:00:00+02:00,Nuclear,0.0
2030,sc01,04-06 21:00:00+02:00,CCGT_4,0.0
2030,sc01,04-06 21:00:00+02:00,OCGT_1,0.0
2030,sc01,04-06 21:00:00+02:00,BrownLignite,0.0
2030,sc01,04-06 21:00:00+02:00,OCGT_2,0.0
2030,sc01,04-06 21:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-06 21:00:00+02:00,CCGT_1,0.0
2030,sc01,04-07 07:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-07 07:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-07 07:00:00+02:00,OCGT_3,0.0
2030,sc01,04-07 07:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-07 07:00:00+02:00,CCGT_2,21.587721494122544
2030,sc01,04-07 07:00:00+02:00,CCGT_3,0.0
2030,sc01,04-07 07:00:00+02:00,Nuclear,0.0
2030,sc01,04-07 07:00:00+02:00,CCGT_4,0.0
2030,sc01,04-07 07:00:00+02:00,OCGT_1,0.0
2030,sc01,04-07 07:00:00+02:00,BrownLignite,0.0
2030,sc01,04-07 07:00:00+02:00,OCGT_2,0.0
2030,sc01,04-07 07:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-07 07:00:00+02:00,CCGT_1,0.0
2030,sc01,04-08 08:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-08 08:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-08 08:00:00+02:00,OCGT_3,0.0
2030,sc01,04-08 08:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-08 08:00:00+02:00,CCGT_2,100.6582025
2030,sc01,04-08 08:00:00+02:00,CCGT_3,8.936094631325396
2030,sc01,04-08 08:00:00+02:00,Nuclear,0.0
2030,sc01,04-08 08:00:00+02:00,CCGT_4,0.0
2030,sc01,04-08 08:00:00+02:00,OCGT_1,0.0
2030,sc01,04-08 08:00:00+02:00,BrownLignite,0.0
2030,sc01,04-08 08:00:00+02:00,OCGT_2,0.0
2030,sc01,04-08 08:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-08 08:00:00+02:00,CCGT_1,18.406895471255357
2030,sc01,04-11 12:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-11 12:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-11 12:00:00+02:00,OCGT_3,0.0
2030,sc01,04-11 12:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-11 12:00:00+02:00,CCGT_2,72.14465300282046
2030,sc01,04-11 12:00:00+02:00,CCGT_3,0.0
2030,sc01,04-11 12:00:00+02:00,Nuclear,0.0
2030,sc01,04-11 12:00:00+02:00,CCGT_4,0.0
2030,sc01,04-11 12:00:00+02:00,OCGT_1,0.0
2030,sc01,04-11 12:00:00+02:00,BrownLignite,0.0
2030,sc01,04-11 12:00:00+02:00,OCGT_2,0.0
2030,sc01,04-11 12:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-11 12:00:00+02:00,CCGT_1,0.0
2030,sc01,04-12 05:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-12 05:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-12 05:00:00+02:00,OCGT_3,0.0
2030,sc01,04-12 05:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-12 05:00:00+02:00,CCGT_2,100.6582025
2030,sc01,04-12 05:00:00+02:00,CCGT_3,6.083245075526177
2030,sc01,04-12 05:00:00+02:00,Nuclear,0.0
2030,sc01,04-12 05:00:00+02:00,CCGT_4,0.0
2030,sc01,04-12 05:00:00+02:00,OCGT_1,0.0
2030,sc01,04-12 05:00:00+02:00,BrownLignite,0.0
2030,sc01,04-12 05:00:00+02:00,OCGT_2,0.0
2030,sc01,04-12 05:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-12 05:00:00+02:00,CCGT_1,51.33442819767577
2030,sc01,04-12 06:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-12 06:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-12 06:00:00+02:00,OCGT_3,0.0
2030,sc01,04-12 06:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-12 06:00:00+02:00,CCGT_2,100.6582025
2030,sc01,04-12 06:00:00+02:00,CCGT_3,18.527688283891205
2030,sc01,04-12 06:00:00+02:00,Nuclear,0.0
2030,sc01,04-12 06:00:00+02:00,CCGT_4,0.0
2030,sc01,04-12 06:00:00+02:00,OCGT_1,0.0
2030,sc01,04-12 06:00:00+02:00,BrownLignite,0.0
2030,sc01,04-12 06:00:00+02:00,OCGT_2,0.0
2030,sc01,04-12 06:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-12 06:00:00+02:00,CCGT_1,72.98101242035227
2030,sc01,04-12 18:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-12 18:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-12 18:00:00+02:00,OCGT_3,0.0
2030,sc01,04-12 18:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-12 18:00:00+02:00,CCGT_2,100.6582025
2030,sc01,04-12 18:00:00+02:00,CCGT_3,9.42920735473261
2030,sc01,04-12 18:00:00+02:00,Nuclear,0.0
2030,sc01,04-12 18:00:00+02:00,CCGT_4,0.0
2030,sc01,04-12 18:00:00+02:00,OCGT_1,0.0
2030,sc01,04-12 18:00:00+02:00,BrownLignite,0.0
2030,sc01,04-12 18:00:00+02:00,OCGT_2,0.0
2030,sc01,04-12 18:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-12 18:00:00+02:00,CCGT_1,22.519376141450536
2030,sc01,04-15 04:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-15 04:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-15 04:00:00+02:00,OCGT_3,0.0
2030,sc01,04-15 04:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-15 04:00:00+02:00,CCGT_2,0.0
2030,sc01,04-15 04:00:00+02:00,CCGT_3,0.0
2030,sc01,04-15 04:00:00+02:00,Nuclear,0.0
2030,sc01,04-15 04:00:00+02:00,CCGT_4,0.0
2030,sc01,04-15 04:00:00+02:00,OCGT_1,0.0
2030,sc01,04-15 04:00:00+02:00,BrownLignite,0.0
2030,sc01,04-15 04:00:00+02:00,OCGT_2,0.0
2030,sc01,04-15 04:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-15 04:00:00+02:00,CCGT_1,0.0
2030,sc01,04-15 08:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-15 08:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-15 08:00:00+02:00,OCGT_3,0.0
2030,sc01,04-15 08:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-15 08:00:00+02:00,CCGT_2,56.709640171805496
2030,sc01,04-15 08:00:00+02:00,CCGT_3,0.0
2030,sc01,04-15 08:00:00+02:00,Nuclear,0.0
2030,sc01,04-15 08:00:00+02:00,CCGT_4,0.0
2030,sc01,04-15 08:00:00+02:00,OCGT_1,0.0
2030,sc01,04-15 08:00:00+02:00,BrownLignite,0.0
2030,sc01,04-15 08:00:00+02:00,OCGT_2,0.0
2030,sc01,04-15 08:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-15 08:00:00+02:00,CCGT_1,0.0
2030,sc01,04-18 10:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-18 10:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-18 10:00:00+02:00,OCGT_3,0.0
2030,sc01,04-18 10:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-18 10:00:00+02:00,CCGT_2,18.22733626270802
2030,sc01,04-18 10:00:00+02:00,CCGT_3,0.0
2030,sc01,04-18 10:00:00+02:00,Nuclear,0.0
2030,sc01,04-18 10:00:00+02:00,CCGT_4,0.0
2030,sc01,04-18 10:00:00+02:00,OCGT_1,0.0
2030,sc01,04-18 10:00:00+02:00,BrownLignite,0.0
2030,sc01,04-18 10:00:00+02:00,OCGT_2,0.0
2030,sc01,04-18 10:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-18 10:00:00+02:00,CCGT_1,0.0
2030,sc01,04-19 16:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-19 16:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-19 16:00:00+02:00,OCGT_3,0.0
2030,sc01,04-19 16:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-19 16:00:00+02:00,CCGT_2,0.0
2030,sc01,04-19 16:00:00+02:00,CCGT_3,0.0
2030,sc01,04-19 16:00:00+02:00,Nuclear,0.0
2030,sc01,04-19 16:00:00+02:00,CCGT_4,0.0
2030,sc01,04-19 16:00:00+02:00,OCGT_1,0.0
2030,sc01,04-19 16:00:00+02:00,BrownLignite,0.0
2030,sc01,04-19 16:00:00+02:00,OCGT_2,0.0
2030,sc01,04-19 16:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-19 16:00:00+02:00,CCGT_1,0.0
2030,sc01,04-19 18:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-19 18:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-19 18:00:00+02:00,OCGT_3,0.0
2030,sc01,04-19 18:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-19 18:00:00+02:00,CCGT_2,57.83805585570226
2030,sc01,04-19 18:00:00+02:00,CCGT_3,0.0
2030,sc01,04-19 18:00:00+02:00,Nuclear,0.0
2030,sc01,04-19 18:00:00+02:00,CCGT_4,0.0
2030,sc01,04-19 18:00:00+02:00,OCGT_1,0.0
2030,sc01,04-19 18:00:00+02:00,BrownLignite,0.0
2030,sc01,04-19 18:00:00+02:00,OCGT_2,0.0
2030,sc01,04-19 18:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-19 18:00:00+02:00,CCGT_1,0.0
2030,sc01,04-21 21:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-21 21:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-21 21:00:00+02:00,OCGT_3,0.0
2030,sc01,04-21 21:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-21 21:00:00+02:00,CCGT_2,0.0
2030,sc01,04-21 21:00:00+02:00,CCGT_3,0.0
2030,sc01,04-21 21:00:00+02:00,Nuclear,0.0
2030,sc01,04-21 21:00:00+02:00,CCGT_4,0.0
2030,sc01,04-21 21:00:00+02:00,OCGT_1,0.0
2030,sc01,04-21 21:00:00+02:00,BrownLignite,0.0
2030,sc01,04-21 21:00:00+02:00,OCGT_2,0.0
2030,sc01,04-21 21:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-21 21:00:00+02:00,CCGT_1,0.0
2030,sc01,04-23 17:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-23 17:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-23 17:00:00+02:00,OCGT_3,0.0
2030,sc01,04-23 17:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-23 17:00:00+02:00,CCGT_2,54.43413557886851
2030,sc01,04-23 17:00:00+02:00,CCGT_3,0.0
2030,sc01,04-23 17:00:00+02:00,Nuclear,0.0
2030,sc01,04-23 17:00:00+02:00,CCGT_4,0.0
2030,sc01,04-23 17:00:00+02:00,OCGT_1,0.0
2030,sc01,04-23 17:00:00+02:00,BrownLignite,0.0
2030,sc01,04-23 17:00:00+02:00,OCGT_2,0.0
2030,sc01,04-23 17:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-23 17:00:00+02:00,CCGT_1,0.0
2030,sc01,04-24 20:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-24 20:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-24 20:00:00+02:00,OCGT_3,0.0
2030,sc01,04-24 20:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-24 20:00:00+02:00,CCGT_2,0.0
2030,sc01,04-24 20:00:00+02:00,CCGT_3,0.0
2030,sc01,04-24 20:00:00+02:00,Nuclear,0.0
2030,sc01,04-24 20:00:00+02:00,CCGT_4,0.0
2030,sc01,04-24 20:00:00+02:00,OCGT_1,0.0
2030,sc01,04-24 20:00:00+02:00,BrownLignite,0.0
2030,sc01,04-24 20:00:00+02:00,OCGT_2,0.0
2030,sc01,04-24 20:00:00+02:00,ImportedCoal_SubBituminous,0.0
