Period,Scenario,LoadLevel,Unit,p.u.
2030,sc01,02-11 22:00:00+01:00,OCGT_1,0.0
2030,sc01,02-11 22:00:00+01:00,Wind_Acoruna,1.0
2030,sc01,02-11 22:00:00+01:00,CCGT_4,0.4072945721662929
2030,sc01,02-11 22:00:00+01:00,Wind_Gijon,1.0
2030,sc01,02-11 22:00:00+01:00,OCGT_3,0.0
2030,sc01,02-11 22:00:00+01:00,CCGT_1,0.2695974950599984
2030,sc01,02-11 22:00:00+01:00,BrownLignite,0.0
2030,sc01,02-11 22:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-11 22:00:00+01:00,PV_Cadiz,1.0
2030,sc01,02-11 22:00:00+01:00,CCGT_2,0.0
2030,sc01,02-11 22:00:00+01:00,PV_Sevilla,1.0
2030,sc01,02-11 22:00:00+01:00,OCGT_2,0.0
2030,sc01,02-11 22:00:00+01:00,CCGT_3,0.0
2030,sc01,02-11 22:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-16 12:00:00+01:00,PV_Malaga,1.0
2030,sc01,02-16 12:00:00+01:00,Nuclear,0.404002418794712
2030,sc01,02-16 12:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-16 12:00:00+01:00,Wind_Bilbo,1.0
2030,sc01,02-16 12:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-16 12:00:00+01:00,OCGT_1,0.0
2030,sc01,02-16 12:00:00+01:00,Wind_Acoruna,1.0
2030,sc01,02-16 12:00:00+01:00,CCGT_4,0.0
2030,sc01,02-16 12:00:00+01:00,Wind_Gijon,1.0
2030,sc01,02-16 12:00:00+01:00,OCGT_3,0.0
2030,sc01,02-16 12:00:00+01:00,CCGT_1,0.0
2030,sc01,02-16 12:00:00+01:00,BrownLignite,0.0
2030,sc01,02-16 12:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-16 12:00:00+01:00,PV_Cadiz,1.0
2030,sc01,02-16 12:00:00+01:00,CCGT_2,0.0
2030,sc01,02-16 12:00:00+01:00,PV_Sevilla,1.0
2030,sc01,02-16 12:00:00+01:00,OCGT_2,0.0
2030,sc01,02-16 12:00:00+01:00,CCGT_3,0.0
2030,sc01,02-16 12:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-02 18:00:00+01:00,PV_Malaga,1.0
2030,sc01,03-02 18:00:00+01:00,Nuclear,1.0
2030,sc01,03-02 18:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-02 18:00:00+01:00,Wind_Bilbo,1.0
2030,sc01,03-02 18:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-02 18:00:00+01:00,OCGT_1,0.0
2030,sc01,03-02 18:00:00+01:00,Wind_Acoruna,1.0
2030,sc01,03-02 18:00:00+01:00,CCGT_4,0.186755661898135
2030,sc01,03-02 18:00:00+01:00,Wind_Gijon,1.0
2030,sc01,03-02 18:00:00+01:00,OCGT_3,0.0
2030,sc01,03-02 18:00:00+01:00,CCGT_1,0.0
2030,sc01,03-02 18:00:00+01:00,BrownLignite,0.0
2030,sc01,03-02 18:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-02 18:00:00+01:00,PV_Cadiz,1.0
2030,sc01,03-02 18:00:00+01:00,CCGT_2,0.0
2030,sc01,03-02 18:00:00+01:00,PV_Sevilla,1.0
2030,sc01,03-02 18:00:00+01:00,OCGT_2,0.0
2030,sc01,03-02 18:00:00+01:00,CCGT_3,0.0
2030,sc01,03-02 18:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-03 09:00:00+01:00,PV_Malaga,1.0
2030,sc01,03-03 09:00:00+01:00,Nuclear,0.0
2030,sc01,03-03 09:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-03 09:00:00+01:00,Wind_Bilbo,1.0
2030,sc01,03-03 09:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-03 09:00:00+01:00,OCGT_1,0.0
2030,sc01,03-03 09:00:00+01:00,Wind_Acoruna,1.0
2030,sc01,03-03 09:00:00+01:00,CCGT_4,0.0
2030,sc01,03-03 09:00:00+01:00,Wind_Gijon,1.0
2030,sc01,03-03 09:00:00+01:00,OCGT_3,0.0
2030,sc01,03-03 09:00:00+01:00,CCGT_1,0.0
2030,sc01,03-03 09:00:00+01:00,BrownLignite,0.0
2030,sc01,03-03 09:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-03 09:00:00+01:00,PV_Cadiz,1.0
2030,sc01,03-03 09:00:00+01:00,CCGT_2,0.0
2030,sc01,03-03 09:00:00+01:00,PV_Sevilla,1.0
2030,sc01,03-03 09:00:00+01:00,OCGT_2,0.0
2030,sc01,03-03 09:00:00+01:00,CCGT_3,0.0
2030,sc01,03-03 09:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-07 16:00:00+01:00,PV_Malaga,1.0
