Period,Scenario,LoadLevel,Unit,GWh
2030,sc01,01-18 18:00:00+01:00,OCGT_1,0.0
2030,sc01,01-18 18:00:00+01:00,OCGT_2,0.0
2030,sc01,01-18 18:00:00+01:00,CCGT_1,0.8189523549656705
2030,sc01,01-18 18:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,01-18 18:00:00+01:00,PV_Malaga,1.2000000000000002
2030,sc01,01-18 18:00:00+01:00,Wind_Acoruna,0.23118749475
2030,sc01,01-18 18:00:00+01:00,FuelOilGas,0.0
2030,sc01,01-18 18:00:00+01:00,PV_Sevilla,0.00961831227
2030,sc01,01-18 18:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,01-18 18:00:00+01:00,CCGT_4,0.0
2030,sc01,01-18 18:00:00+01:00,Wind_Gijon,0.40208589299999997
2030,sc01,01-18 18:00:00+01:00,Wind_Bilbo,0.08099586104999999
2030,sc01,01-18 18:00:00+01:00,CCGT_2,1.5
2030,sc01,01-18 18:00:00+01:00,PV_Cadiz,0.005541698361
2030,sc01,01-18 18:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,01-18 18:00:00+01:00,Nuclear,0.674639040672
2030,sc01,01-18 18:00:00+01:00,CCGT_3,0.12358581147332848
2030,sc01,01-21 21:00:00+01:00,OCGT_3,0.0
2030,sc01,01-21 21:00:00+01:00,BrownLignite,0.0
2030,sc01,01-21 21:00:00+01:00,OCGT_1,0.0
2030,sc01,01-21 21:00:00+01:00,OCGT_2,0.0
2030,sc01,01-21 21:00:00+01:00,CCGT_1,0.0
2030,sc01,01-21 21:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,01-21 21:00:00+01:00,PV_Malaga,0.0
2030,sc01,01-21 21:00:00+01:00,Wind_Acoruna,0.06253994982
2030,sc01,01-21 21:00:00+01:00,FuelOilGas,0.0
2030,sc01,01-21 21:00:00+01:00,PV_Sevilla,0.004809156135
2030,sc01,01-21 21:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,01-21 21:00:00+01:00,CCGT_4,0.0
2030,sc01,01-21 21:00:00+01:00,Wind_Gijon,0.28052058243
2030,sc01,01-21 21:00:00+01:00,Wind_Bilbo,0.3449639472
2030,sc01,01-21 21:00:00+01:00,CCGT_2,1.3402441423663314
2030,sc01,01-21 21:00:00+01:00,PV_Cadiz,1.2000000000000002
